,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
1262,8.7114,1028.8,77.66199999999999,2.7592,20.818,1051.2,547.03,114.99,10.789000000000001,8.1699,82.178
1263,8.7096,1029.2,75.747,2.8394,21.256999999999998,1059.4,549.5,118.94,10.962,6.2204,75.69
1264,8.619,1029.4,76.902,2.6634,19.744,1042.6,545.65,109.73,10.515999999999998,9.0835,86.458
1265,8.5147,1029.6,79.85600000000001,2.6447,19.547,1037.9,543.36,107.91,10.357999999999999,10.696,95.62899999999999
1266,8.8561,1030.4,80.55,2.6846,19.475,1043.1,545.34,110.16,10.479000000000001,7.8816,86.713
1267,9.7401,1030.8,75.188,3.0347,22.724,1068.4,549.21,125.49,11.405999999999999,4.8775,74.181
1268,10.392999999999999,1030.8,67.9,3.1279,24.008000000000003,1074.5,549.87,129.38,11.59,3.5259,69.692
1269,10.534,1030.9,67.571,3.1067,24.046,1074.4,549.74,129.25,11.681,3.6432,70.331
1270,11.198,1030.9,61.425,3.1305,24.801,1074.3,549.61,128.97,11.591,4.3032,71.663
1271,11.849,1030.5,51.31100000000001,3.1361,25.974,1074.2,549.48,128.69,11.585,4.4229,71.881
1272,12.232000000000001,1030.2,50.095,3.1437,26.619,1074.7,549.65,128.84,11.675,4.4101,71.992
1273,12.355,1030.0,45.893,3.1303,26.596,1074.2,549.67,128.53,11.703,3.5929,71.288
1274,11.965,1029.8,43.769,3.1303,26.668000000000003,1074.2,549.96,128.58,11.708,3.571,72.586
1275,11.675999999999998,1029.7,49.254,3.1191,26.408,1073.9,549.85,128.46,11.556,3.862,71.402
1276,10.450999999999999,1029.7,54.85,3.068,25.101,1072.4,549.93,127.85,11.485,4.5337,72.89399999999999
1277,8.8877,1030.1,64.472,3.0469999999999997,23.307,1072.0,550.26,128.18,11.520999999999999,4.56,74.083
1278,7.7752,1030.1,71.125,2.9959,22.541999999999998,1070.8,549.99,127.62,11.432,4.5749,72.72800000000001
1279,7.8021,1029.9,74.42,3.008,22.291999999999998,1069.4,549.63,126.32,11.493,4.085,72.056
1280,8.4093,1029.8,71.477,3.0410000000000004,22.673000000000002,1070.5,549.77,126.79,11.511,4.2172,71.883
1281,8.5671,1029.6,70.113,3.0106,22.604,1068.9,549.95,125.58,11.384,4.2471,71.41
1282,8.0558,1029.3,73.183,3.0012,22.389,1069.0,549.76,126.01,11.463,4.4619,73.021
1283,7.7726,1029.2,73.546,2.6817,19.595,1042.1,544.15,110.86,10.546,8.7146,86.47200000000001
1284,7.2568,1029.1,74.457,2.6308,19.105,1037.7,542.04,109.39,10.468,9.9262,93.506
1285,6.2834,1028.6,78.422,2.6187,18.944000000000003,1035.2,540.67,109.0,10.445,11.249,93.28200000000001
1286,5.6062,1028.1,80.312,2.6823,18.99,1032.7,538.62,108.91,10.538,12.658,98.434
1287,5.2558,1027.9,84.339,2.6789,18.953,1036.4,541.27,109.51,10.505999999999998,10.289000000000001,87.012
1288,5.4685,1027.8,83.25299999999999,2.6578,18.948,1041.0,544.42,110.03,10.368,8.8663,89.008
1289,4.7405,1027.6,83.353,2.6529,18.922,1036.3,541.15,109.79,10.415999999999999,10.685,94.176
1290,9.7033,1026.6,54.23,3.1089,25.743000000000002,1072.3,549.94,128.07,11.575999999999999,3.6862,71.403
1291,8.9425,1026.7,53.568000000000005,3.0859,24.736,1072.2,550.2,128.33,11.519,3.59,71.99600000000001
1292,8.2864,1027.1,50.721000000000004,3.0807,24.174,1071.8,550.08,128.15,11.55,3.6037,72.23
1293,7.5958,1027.5,55.456,3.0954,24.009,1073.0,550.06,129.25,11.517000000000001,4.1604,73.633
1294,6.8007,1028.0,52.848,3.0864,23.237,1073.3,550.07,129.64,11.638,4.1166,74.8
1295,6.313,1028.2,52.864,3.1062,23.122,1073.9,550.07,130.27,11.58,4.0767,75.143
1296,6.0602,1028.3,55.77,3.1118,22.908,1073.4,550.07,129.97,11.589,4.3305,76.447
1297,5.7435,1028.0,54.727,3.0974,22.858,1073.2,550.07,129.79,11.595999999999998,5.0285,77.528
1298,4.8765,1027.7,56.181000000000004,3.0583,22.733,1072.8,549.98,129.91,11.6,4.6844,76.733
1299,3.3523,1027.1,63.611000000000004,2.908,21.99,1059.8,544.78,124.72,11.302,7.4849,91.61200000000001
1300,2.0039,1026.5,70.39,2.6412,19.085,1028.2,535.07,109.47,10.520999999999999,15.187999999999999,110.34
1301,1.246,1026.1,74.153,2.6552,18.767,1044.0,546.38,110.75,10.564,9.5758,107.04
1302,0.9652799999999999,1025.5,74.795,2.6513,18.679000000000002,1041.0,544.93,109.65,10.488,10.663,115.62
1303,0.74532,1025.2,75.426,2.6636,18.516,1045.9,548.57,109.74,10.427999999999999,9.5818,116.48
1304,0.88682,1025.1,75.27,2.6732,18.529,1046.9,549.47,109.78,10.433,9.1999,114.93
1305,1.0451,1024.8,75.391,2.6826,18.531,1047.6,549.65,110.15,10.475,8.2384,107.15
1306,1.2021,1024.8,76.612,2.6897,18.639,1047.8,549.48,110.31,10.503,8.1435,105.23
1307,1.6716,1024.8,79.005,2.7099,19.44,1051.2,549.73,112.6,10.577,6.6858,93.78399999999999
1308,3.5428,1024.6,76.395,2.6217,20.519000000000002,1043.2,546.0,110.52,10.439,9.9917,91.751
1309,5.3673,1024.5,64.403,3.0557,24.842,1069.5,549.08,128.14,11.484000000000002,6.8937,75.876
1310,6.7924,1024.0,54.537,3.0744,26.38,1072.3,550.0,128.89,11.54,3.6957,73.59100000000001
1311,7.3253,1023.6,49.659,3.1429,27.881999999999998,1074.9,549.62,130.87,11.632,2.7569,74.931
1312,7.7485,1023.3,51.25899999999999,3.1326,28.118000000000002,1073.6,550.07,130.05,11.625,3.8448,79.218
1313,7.9759,1022.8,51.175,3.1243,27.706999999999997,1073.0,550.02,129.48,11.582,4.4349,81.668
1314,8.3396,1022.4,47.595,3.1742,26.570999999999998,1075.3,549.99,131.22,11.652000000000001,3.1251,73.8
1315,8.8626,1022.0,46.998999999999995,3.1799,26.896,1075.4,549.98,131.02,11.634,3.0156,75.543
1316,8.7943,1021.7,44.747,3.1799,27.564,1075.2,549.99,131.01,11.619000000000002,2.9556,74.487
1317,8.0206,1021.8,43.669,3.1353,27.169,1073.0,549.88,129.59,11.545,3.1686,74.012
1318,6.9828,1022.3,46.521,2.8511,24.721999999999998,1055.2,547.04,118.97,10.931,5.4245,76.528
1319,5.9526,1022.8,52.20399999999999,3.0584,25.119,1072.0,550.04,129.36,11.465,3.2206,75.325
1320,5.0139,1022.9,55.591,2.9898,24.114,1069.7,550.03,127.99,11.405999999999999,3.7546,77.643
1321,3.9158,1022.7,59.974,2.9858,23.454,1068.8,549.92,127.63,11.436,4.4096,79.611
1322,3.0385,1022.4,63.424,3.0328,23.56,1071.8,550.17,130.13,11.571,4.4967,79.719
1323,1.71,1022.0,69.56,3.055,23.013,1072.6,550.41,131.1,11.607000000000001,3.773,78.71300000000001
1324,0.8092699999999999,1021.8,73.877,2.8321,20.711,1048.5,543.44,117.18,10.877,9.5885,100.91
1325,0.77954,1021.5,74.934,2.6818,19.055999999999997,1042.7,546.43,109.82,10.465,9.862,108.81
1326,0.6157600000000001,1020.7,76.008,2.6611,18.968,1045.2,548.02,110.03,10.408,8.823,108.35
1327,0.75459,1020.4,75.958,2.6303,18.997,1044.9,548.41,109.55,10.345999999999998,9.6121,114.45
1328,0.16153,1020.6,76.97800000000001,2.6551,18.684,1043.5,547.36,109.62,10.392999999999999,10.29,117.27
1329,0.0291,1020.7,78.937,2.6741,18.752,1044.0,547.45,109.59,10.446,9.8027,113.29
1330,0.32864,1020.8,79.49,2.8,20.006,1053.2,548.69,115.66,10.824000000000002,8.127,106.02
1331,1.3003,1020.9,77.887,3.1765,23.248,1074.7,549.75,130.47,11.587,3.4974,77.911
1332,2.8451,1021.0,77.804,2.978,22.991999999999997,1067.0,549.67,125.17,11.36,3.5817,78.191
1333,5.5607,1020.9,69.083,3.1571,26.307,1074.3,550.14,130.42,11.674000000000001,3.1563,76.40899999999999
1334,7.7341,1020.9,61.531000000000006,3.102,27.525,1072.2,550.13,128.81,11.593,3.1703,76.852
1335,8.9528,1020.6,55.751000000000005,3.1108,28.059,1073.1,550.11,129.45,11.585,3.5159,74.443
1336,9.6398,1020.2,50.758,3.1625,29.329,1074.6,550.1,130.37,11.589,3.9145,75.426
1337,10.245,1019.5,47.803999999999995,3.1357,28.939,1073.6,549.86,129.5,11.675999999999998,4.093,74.876
1338,10.449000000000002,1019.1,47.321999999999996,3.1533,28.879,1073.9,550.09,129.78,11.630999999999998,3.4073,72.895
1339,10.613,1018.7,46.916000000000004,3.1708,28.214000000000002,1074.1,550.09,129.77,11.577,3.3223,72.61399999999999
1340,10.446,1018.3,47.336999999999996,3.1473,28.58,1073.6,550.13,129.46,11.578,3.4325,72.627
1341,9.1769,1018.0,49.353,3.16,28.343000000000004,1073.3,550.19,129.55,11.550999999999998,3.5721,72.59899999999999
1342,7.8315,1018.1,55.49,3.1528,27.529,1073.5,550.3,130.07,11.53,3.3806,71.071
1343,6.627000000000001,1018.6,61.88399999999999,3.0722,25.671,1072.7,550.19,130.0,11.567,3.3766,72.31
1344,5.5855,1018.8,66.824,3.0238,23.688000000000002,1069.4,549.79,127.75,11.45,3.884,76.46600000000001
1345,4.8773,1018.7,70.27600000000001,2.9593,22.596,1065.2,549.4,124.62,11.274000000000001,4.5771,77.712
1346,4.0188,1018.3,72.498,3.0822,23.092,1071.8,550.12,129.83,11.58,3.9418,78.655
1347,3.1476,1017.8,75.664,3.2338,23.504,1075.7,550.11,130.8,11.78,3.9361,78.27600000000001
1348,2.5507,1017.4,77.229,3.3994,24.843000000000004,1083.5,550.08,137.1,12.05,3.7528,78.45100000000001
1349,2.0317,1017.0,78.586,3.3972,24.980999999999998,1084.5,550.09,138.04,12.138,3.8825,78.217
1350,1.9691,1016.6,78.17699999999999,3.4078,25.160999999999998,1085.2,549.92,138.56,12.220999999999998,2.9472,75.35600000000001
1351,1.5956,1016.4,78.736,3.3930000000000002,24.706999999999997,1084.0,549.89,137.98,12.095999999999998,3.0518,75.12100000000001
1352,1.5084,1016.1,80.824,3.3930000000000002,24.569000000000003,1083.0,549.91,137.06,12.129000000000001,2.8810000000000002,74.612
1353,1.9849,1016.3,81.432,3.3958,24.581999999999997,1082.7,549.87,136.72,11.982999999999999,3.3087,75.753
1354,2.6372,1016.5,80.498,2.9292,20.835,1059.0,549.67,118.9,10.97,6.1252,88.027
1355,3.3562,1016.9,79.937,3.4169,24.886999999999997,1083.9,550.02,137.23,12.123,3.1773,74.264
1356,4.2951,1017.3,78.75399999999999,3.3534,24.96,1083.6,549.64,137.97,12.02,3.2154,73.359
1357,5.2989999999999995,1017.5,77.267,3.3541,25.055999999999997,1082.5,550.1,137.52,12.042,3.7854,73.296
1358,6.0247,1017.4,72.12899999999999,3.3086,25.471,1083.6,550.0,138.39,12.037,3.4883,74.348
1359,6.5147,1017.0,66.575,3.3206,25.799,1083.4,550.15,138.25,11.985,3.2021,72.418
1360,7.5178,1016.5,56.013000000000005,3.3191,26.761,1082.1,550.33,136.71,11.98,3.1772,71.976
1361,8.5841,1016.1,46.582,3.3648,28.195999999999998,1085.2,550.05,139.05,12.220999999999998,2.8264,70.61
1362,9.0701,1016.1,42.412,3.3542,28.875999999999998,1085.4,549.83,139.12,12.214,24.239,58.213
1363,9.4035,1016.1,41.576,3.3722,29.374000000000002,1085.4,549.99,138.96,12.09,26.285999999999998,64.937
1364,9.3036,1016.1,44.983999999999995,3.3678,29.401999999999997,1085.3,550.11,138.93,12.162,2.6852,74.831
1365,9.1161,1016.0,49.986999999999995,3.3452,29.234,1085.0,550.06,138.75,12.199000000000002,2.8092,74.191
1366,8.6297,1016.2,53.724,3.3349,28.686,1084.9,549.99,138.86,12.115,3.4813,76.313
1367,8.0657,1016.5,56.549,3.2685,28.116999999999997,1082.8,549.93,137.44,11.995999999999999,3.603,77.435
1368,7.7823,1016.6,53.873999999999995,3.2371,27.929000000000002,1080.3,549.63,135.53,11.978,2.8912,75.013
1369,7.4581,1016.8,58.343,3.2162,27.464000000000002,1079.8,549.68,135.08,11.977,2.57,73.457
1370,7.0120000000000005,1016.9,62.713,3.1596,27.107,1078.7,549.73,134.49,11.924000000000001,2.4349,73.693
1371,6.5286,1016.7,69.431,3.1862,26.814,1080.5,549.72,136.17,11.967,2.7865,74.248
1372,6.1412,1016.3,74.143,3.2253,26.566999999999997,1081.2,549.57,136.75,11.995,3.2038,74.107
1373,5.985,1016.1,75.888,3.2569999999999997,26.829,1082.9,549.68,138.07,12.065,3.0375,73.438
1374,5.7691,1015.9,77.73899999999999,2.6586,22.570999999999998,1043.6,543.79,113.62,10.584000000000001,7.996,85.50399999999999
1375,5.6115,1015.6,78.52199999999999,2.5542,21.910999999999998,1037.2,543.14,109.43,10.34,8.557,81.315
1376,5.4882,1015.6,80.102,2.5441,21.453000000000003,1038.3,543.75,109.68,10.380999999999998,8.2979,80.543
1377,5.5457,1015.8,80.155,2.5489,21.29,1041.2,545.54,110.3,10.424000000000001,7.3654,77.36399999999999
1378,5.6708,1016.1,79.233,2.5353,21.238000000000003,1032.3,539.92,108.29,10.460999999999999,10.651,91.051
1379,6.2449,1016.4,76.376,2.5244,21.541,1042.3,546.49,110.05,10.425,6.8988,78.654
1380,7.2696,1016.8,73.719,2.9803,25.429000000000002,1066.1,548.4,126.24,11.367,4.97,77.275
1381,8.2457,1017.3,66.752,3.3089999999999997,28.699,1084.1,549.94,138.07,12.088,2.866,72.76899999999999
1382,8.8294,1017.7,64.627,3.3451,28.844,1084.6,550.02,138.31,12.175999999999998,2.9089,72.908
1383,9.7076,1017.8,59.809,3.3359,29.469,1084.4,550.09,137.76,12.123,2.9742,71.86
1384,11.083,1017.8,52.743,3.346,31.221999999999998,1084.8,549.95,137.8,12.082,3.1441,71.595
1385,11.88,1017.7,49.081,3.3658,30.541,1085.0,549.66,137.68,12.183,2.9887,70.922
1386,12.459000000000001,1017.6,45.833,3.3627,31.180999999999997,1084.9,549.92,137.31,12.238,2.5277,69.26899999999999
1387,12.922,1017.6,43.165,3.3984,30.201,1085.7,550.04,137.77,12.212,2.662,69.98899999999999
1388,13.06,1017.5,42.924,3.4585,30.403000000000002,1086.3,550.08,138.11,12.179,2.7399,71.387
1389,12.923,1017.7,47.342,3.3821,29.648000000000003,1083.2,550.01,135.91,12.092,3.2156,70.487
1390,12.703,1018.0,53.656000000000006,3.4319,28.775,1085.8,550.1,138.35,12.258,3.4019,70.27600000000001
1391,11.769,1018.4,61.123999999999995,3.4018,27.719,1084.5,550.19,137.57,12.075999999999999,3.4752,69.755
1392,11.123,1018.6,64.124,3.3809,27.068,1083.0,550.19,136.53,12.09,3.1733,66.8
1393,10.419,1018.8,64.54,3.3618,26.647,1083.1,550.16,136.8,12.052999999999999,3.2628,68.673
1394,9.8232,1019.0,64.387,3.3737,26.539,1084.5,550.06,137.99,12.177999999999999,3.3426,68.525
1395,8.5048,1018.9,66.678,3.3152,25.623,1082.9,550.04,137.47,12.072000000000001,2.9615,69.454
1396,5.3801,1018.7,73.505,2.9758,21.92,1055.9,544.0,122.77,11.24,8.0668,83.723
1397,4.1962,1018.5,77.357,2.8561,20.682,1047.4,542.74,117.63,10.895,9.0504,85.604
1398,3.5528,1018.5,79.208,2.721,18.995,1048.4,549.94,110.46,10.458,6.907,85.124
1399,3.0010000000000003,1018.3,79.57300000000001,2.6952,18.704,1046.5,549.62,109.05,10.362,8.1344,96.98100000000001
1400,2.6036,1018.4,79.285,2.6546,18.863,1047.3,549.72,109.8,10.4,7.8506,92.58200000000001
1401,2.6819,1018.5,79.309,2.6666,18.742,1045.5,549.32,108.82,10.315,9.3668,106.47
1402,3.1172,1019.0,78.859,2.6406,18.679000000000002,1037.3,544.42,106.97,10.25,11.882,119.29
1403,5.3701,1019.5,83.993,2.6457,19.865,1040.4,546.13,108.28,10.265999999999998,8.6502,85.705
1404,8.9938,1019.6,73.494,3.1545,25.491999999999997,1068.4,549.73,125.65,11.422,4.2769,68.72399999999999
1405,11.401,1019.5,59.75,3.4845,29.51,1085.5,549.88,137.74,12.179,4.0201,66.058
1406,12.512,1019.1,56.051,3.4996,30.439,1085.8,549.84,137.8,12.192,2.4975,63.361000000000004
1407,13.418,1018.6,52.534,3.5239999999999996,31.53,1086.2,549.8,137.94,12.275,0.68723,63.251999999999995
1408,14.095999999999998,1018.0,49.251000000000005,3.5251,31.213,1085.9,549.77,137.51,12.252,1.6987,65.445
1409,14.741,1017.3,47.168,3.3486,30.08,1077.7,549.71,131.17,11.809000000000001,2.761,65.176
1410,14.839,1016.6,46.303999999999995,2.693,23.5,1046.1,549.81,108.0,10.355,5.6569,66.658
1411,14.59,1016.1,47.221000000000004,2.6937,23.408,1046.4,550.27,108.39,10.28,5.6128,68.462
1412,13.979000000000001,1015.9,47.291000000000004,2.679,23.362,1046.7,549.59,108.85,10.274000000000001,6.0893,67.86399999999999
1413,12.83,1015.9,54.317,2.6451,23.226,1045.7,549.31,108.88,10.302999999999999,6.3439,67.85300000000001
1414,11.99,1015.9,59.589,2.6399,22.384,1045.0,548.82,109.19,10.342,6.9553,69.686
1415,10.967,1015.9,63.847,3.1968,25.247,1075.4,549.29,131.88,11.679,4.042,66.899
1416,9.8176,1015.7,66.818,2.6236,20.305999999999997,1041.4,546.73,108.87,10.360999999999999,7.5175,73.335
1417,8.9766,1015.5,70.971,2.6118,19.834,1037.7,544.85,107.78,10.39,8.8474,78.804
1418,8.5844,1015.1,73.706,2.6515,19.665,1042.9,547.66,109.5,10.404000000000002,7.6683,74.916
1419,8.2937,1015.0,75.22399999999999,2.6294,19.66,1042.3,547.19,109.2,10.38,7.9937,74.98
1420,8.9043,1015.3,76.266,2.6460000000000004,20.005,1043.6,548.78,108.78,10.390999999999998,7.3425,71.759
1421,9.7516,1015.1,74.307,2.6492,21.122,1047.7,549.66,110.6,10.368,6.0756,66.624
1422,9.9252,1014.7,74.329,2.6563,20.521,1047.0,549.73,110.14,10.402000000000001,5.9955,66.275
1423,10.066,1014.4,75.305,2.6389,20.41,1045.9,549.84,109.35,10.402000000000001,6.3936,67.376
1424,10.275,1014.4,76.23899999999999,2.675,20.878,1046.5,549.71,109.68,10.402000000000001,6.1041,66.618
1425,11.89,1015.5,73.266,3.4248,26.753,1085.4,550.09,138.07,12.194,2.7162,60.239
1426,13.075999999999999,1016.1,62.965,3.3841,28.069000000000003,1084.8,550.12,137.21,12.197000000000001,2.5901,60.356
1427,13.061,1016.6,62.863,3.3834,28.175,1085.0,550.06,137.58,12.181,3.5591,62.783
1428,13.2,1017.0,63.94,3.4378,28.103,1085.6,550.03,137.99,12.19,2.7003,58.897
1429,12.952,1017.1,67.456,3.4058,27.85,1084.5,550.0,137.17,12.110999999999999,1.5428,57.513000000000005
1430,11.759,1017.3,78.903,3.4098,27.06,1085.1,550.14,138.18,12.235,2.7941,59.898999999999994
1431,10.763,1017.2,82.821,3.4042,26.296,1084.0,550.19,137.43,12.046,3.2552,59.661
1432,10.166,1017.5,82.042,3.4207,26.155,1085.7,549.93,138.99,12.106,4.1837,59.772
1433,9.6232,1017.7,82.00299999999999,3.4446,26.023000000000003,1086.2,549.64,139.54,12.124,2.8458,62.335
1434,9.1347,1018.0,82.41799999999999,3.3954,25.625999999999998,1084.2,549.83,138.14,12.06,3.1945,63.426
1435,8.7402,1018.4,83.51899999999999,3.3965,25.357,1083.9,549.95,138.05,12.065999999999999,3.2311,65.265
1436,8.3266,1018.8,83.302,3.3527,24.889,1082.5,549.96,136.9,12.082,2.699,64.65
1437,7.9531,1019.4,81.936,3.3678,24.886,1083.2,549.98,137.56,12.081,2.6679,64.557
1438,7.6517,1019.7,81.149,3.3191,24.489,1081.2,549.99,136.0,12.026,2.7667,65.104
1439,7.3626,1019.8,79.98100000000001,3.3616,24.669,1083.2,550.0,137.71,12.085,2.5032,66.969
1440,6.5294,1019.8,80.365,3.2906,24.404,1081.4,549.81,136.73,11.985,2.4522,69.505
1441,6.0875,1019.9,83.34100000000001,3.3363,24.704,1083.2,549.6,138.12,12.012,2.3817,70.403
1442,5.8553,1019.9,83.339,3.3248,24.616999999999997,1082.7,550.13,137.7,12.061,2.9761,70.373
1443,5.8175,1019.9,82.186,3.327,24.814,1083.7,550.45,138.6,12.094000000000001,3.0423,70.941
1444,5.9814,1019.9,81.063,2.7321,20.074,1043.1,543.38,113.22,10.595999999999998,8.6461,80.682
1445,6.2507,1020.1,80.837,2.6402,19.212,1034.4,541.14,108.55,10.335999999999999,9.1037,81.788
1446,6.528,1020.5,80.035,2.6787,19.18,1033.3,540.73,108.04,10.333,10.032,87.28200000000001
1447,7.1188,1020.8,80.125,3.1227,23.046999999999997,1070.6,549.55,128.45,11.479000000000001,4.0471,71.664
1448,8.0776,1021.3,76.122,3.364,25.299,1084.2,549.9,138.08,12.061,3.2354,68.895
1449,8.8623,1021.7,72.161,3.3762,25.513,1084.0,549.99,137.65,12.196,3.2572,68.971
1450,9.7213,1021.8,70.535,3.3596,25.999000000000002,1082.6,550.05,136.31,12.125,3.362,67.679
1451,10.659,1021.9,66.465,3.4305,27.334,1086.5,550.03,139.16,12.172,2.7484,66.689
1452,11.284,1021.6,63.911,3.4334,28.105999999999998,1086.3,550.01,138.97,12.269,2.6278,66.445
1453,11.616,1020.9,62.378,3.4235,28.484,1085.4,549.99,138.1,12.23,2.75,66.258
1454,11.828,1020.5,60.062,3.4439,29.195999999999998,1086.2,549.97,138.74,12.238,2.472,67.012
1455,12.094000000000001,1020.4,59.913999999999994,3.4517,27.947,1086.9,549.94,139.14,12.302999999999999,2.133,67.328
1456,12.32,1020.1,62.218,3.4369,25.454,1086.0,549.92,138.54,12.297,2.3456,67.668
1457,11.808,1020.0,64.833,3.4072,25.247,1084.7,549.9,137.65,12.157,2.8602,65.82
1458,10.466,1019.8,65.717,3.373,25.215,1084.1,549.89,137.65,12.005,3.1241,67.12899999999999
1459,8.8699,1019.9,69.835,3.3527,25.288,1084.2,549.92,138.16,12.088,3.1507,69.152
1460,7.6035,1020.3,73.913,3.3059,24.906999999999996,1083.2,549.98,137.61,12.088,2.7043,69.815
1461,6.8118,1020.2,76.46600000000001,3.3169,24.749000000000002,1082.9,549.94,137.71,12.085999999999999,2.5140000000000002,70.562
1462,6.0631,1021.2,76.872,3.3348,24.725,1083.2,549.78,138.25,12.06,2.5178,71.581
1463,5.1532,1020.9,79.553,3.3106,24.568,1082.4,549.87,137.81,12.039000000000001,3.0872,73.275
1464,5.0192,1020.2,82.04299999999999,2.7776,19.969,1047.9,546.09,114.8,10.720999999999998,7.3797,78.902
1465,4.8597,1020.4,79.491,2.8378,20.544,1058.3,550.18,119.22,10.895,5.3605,75.041
1466,3.8529,1020.2,82.34700000000001,2.7960000000000003,19.887999999999998,1055.2,550.45,116.92,10.779000000000002,5.2778,75.79
1467,3.6918,1019.5,83.395,2.7218,19.235,1032.8,538.62,109.96,10.527000000000001,11.970999999999998,97.492
1468,4.0681,1019.2,81.806,2.7275,19.647000000000002,1050.7,548.46,114.77,10.619000000000002,6.2084,78.74600000000001
1469,4.0002,1018.9,79.658,2.9107,21.463,1064.0,550.2,123.87,11.138,4.2571,76.955
1470,3.4136,1018.9,79.762,2.9927,22.029,1067.2,549.93,126.4,11.252,4.0646,77.873
1471,4.1295,1018.7,81.839,3.0155,23.129,1068.6,549.98,127.16,11.370999999999999,3.6939,75.33800000000001
1472,6.3248,1018.5,80.977,3.06,24.273000000000003,1068.2,549.84,126.12,11.333,3.5265,72.069
1473,8.6959,1018.2,72.919,3.3656,26.039,1082.1,549.68,136.3,11.992,2.6832,69.165
1474,10.267000000000001,1017.8,67.16,3.4563,27.772,1086.1,549.72,138.95,12.193,3.4664,69.977
1475,11.927,1017.3,61.941,3.4087,28.788,1084.2,550.05,136.94,12.174000000000001,2.483,64.773
1476,13.390999999999998,1016.8,56.387,3.4307,30.441999999999997,1086.0,550.04,138.15,12.172,0.22141999999999998,61.916000000000004
1477,14.797,1016.5,54.196999999999996,3.4137,30.965,1084.2,549.93,136.46,12.158,0.22339,62.42100000000001
1478,15.854000000000001,1016.2,47.748999999999995,3.4736,31.088,1085.4,549.86,136.98,12.228,2.8186,68.464
1479,16.2,1016.1,46.602,3.4651,30.691,1085.9,550.07,137.43,12.097999999999999,3.6535,69.593
1480,15.329,1016.0,48.575,3.4160000000000004,29.385,1086.1,550.16,137.88,12.139000000000001,5.0846,71.15100000000001
1481,14.267999999999999,1016.2,51.915,3.4109,28.963,1086.3,550.19,138.36,12.133,2.4989,66.247
1482,13.205,1016.7,61.099,3.4071,26.735,1085.4,550.16,137.9,12.073,0.53573,63.62
1483,12.467,1017.1,64.115,3.3943,27.322,1085.5,550.12,138.15,12.154000000000002,0.98131,65.10600000000001
1484,11.493,1017.3,64.946,3.2722,27.831,1081.6,549.82,135.26,11.933,2.6776,67.282
1485,10.849,1017.5,65.8,3.3409,26.906999999999996,1082.4,549.65,136.09,12.099,3.1215,69.589
1486,10.38,1017.8,67.87899999999999,3.3169999999999997,26.158,1081.5,549.77,135.57,12.022,3.4247,70.40899999999999
1487,9.971,1017.6,69.738,3.347,26.445999999999998,1084.3,549.9,137.88,12.129000000000001,2.987,68.062
1488,9.7696,1017.3,71.947,2.6302,21.468000000000004,1032.0,540.83,106.17,10.328,10.627,91.775
1489,9.8328,1016.9,71.758,2.647,21.664,1044.4,548.53,109.33,10.386,6.2218,73.656
