,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
1235,1,0.375,0.29,0.085,0.2385,0.11800000000000001,0.045,0.0695,7
1236,1,0.375,0.275,0.09,0.218,0.09300000000000001,0.0405,0.0755,6
1237,1,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
1238,1,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8
1239,1,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7
1240,1,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6
1241,1,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8
1242,1,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
1243,1,0.385,0.28,0.085,0.2175,0.09699999999999999,0.038,0.067,8
1244,1,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7
1245,1,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5
1246,1,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.08900000000000001,7
1247,1,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8
1248,1,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8
1249,1,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999,5
1250,1,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5
1251,1,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6
1252,1,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7
1253,1,0.42,0.305,0.09,0.32799999999999996,0.168,0.0615,0.08199999999999999,6
1254,1,0.425,0.325,0.11,0.3335,0.17300000000000001,0.045,0.1,7
1255,1,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,7
1256,1,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,7
1257,1,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8
1258,1,0.43,0.315,0.095,0.37799999999999995,0.175,0.08,0.1045,8
1259,1,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7
1260,1,0.44,0.34,0.12,0.43799999999999994,0.2115,0.083,0.12,9
1261,1,0.45,0.33,0.105,0.44799999999999995,0.20800000000000002,0.08900000000000001,0.12,9
1262,1,0.455,0.345,0.105,0.4005,0.16399999999999998,0.0755,0.126,8
1263,0,0.455,0.365,0.115,0.4305,0.184,0.10800000000000001,0.1245,8
1264,1,0.455,0.33,0.1,0.37200000000000005,0.358,0.0775,0.11,8
1265,1,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7
1266,1,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9
1267,0,0.46,0.365,0.125,0.4785,0.20600000000000002,0.1045,0.141,8
1268,1,0.465,0.34,0.11,0.34600000000000003,0.1425,0.073,0.113,11
1269,1,0.47,0.365,0.1,0.41100000000000003,0.175,0.0855,0.135,8
1270,1,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8
1271,1,0.47,0.355,0.12,0.39299999999999996,0.16699999999999998,0.0885,0.115,8
1272,1,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8
1273,1,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,8
1274,1,0.475,0.36,0.11,0.49200000000000005,0.21100000000000002,0.11,0.15,8
1275,1,0.48,0.37,0.125,0.5435,0.244,0.10099999999999999,0.165,9
1276,1,0.48,0.355,0.115,0.4725,0.2065,0.11199999999999999,0.132,8
1277,1,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8
1278,1,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,8
1279,1,0.495,0.38,0.13,0.5125,0.2185,0.11599999999999999,0.16,7
1280,2,0.495,0.395,0.12,0.5529999999999999,0.22399999999999998,0.1375,0.16699999999999998,8
1281,1,0.5,0.38,0.135,0.594,0.2945,0.10400000000000001,0.1565,9
1282,2,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9
1283,1,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9
1284,1,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9
1285,1,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7
1286,1,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9
1287,1,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8
1288,1,0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,7
1289,1,0.505,0.395,0.105,0.551,0.248,0.10300000000000001,0.171,8
1290,1,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7
1291,1,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,13
1292,1,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9
1293,1,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10
1294,1,0.52,0.395,0.125,0.6629999999999999,0.3005,0.131,0.1905,9
1295,1,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,9
1296,2,0.525,0.42,0.155,0.8420000000000001,0.428,0.1415,0.2045,9
1297,1,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,9
1298,1,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10
1299,1,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.18899999999999997,9
1300,1,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9
1301,1,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9
1302,1,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8
1303,0,0.535,0.41,0.13,0.7145,0.335,0.14400000000000002,0.2075,9
1304,2,0.535,0.435,0.15,0.7170000000000001,0.3475,0.1445,0.19399999999999998,9
1305,0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10
1306,1,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.22899999999999998,9
1307,1,0.545,0.435,0.135,0.7715,0.37200000000000005,0.14800000000000002,0.22699999999999998,8
1308,0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9
1309,1,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10
1310,1,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8
1311,1,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11
1312,0,0.55,0.405,0.125,0.6509999999999999,0.2965,0.13699999999999998,0.2,9
1313,2,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9
1314,1,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
1315,1,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9
1316,2,0.555,0.44,0.14,0.8705,0.40700000000000003,0.156,0.255,9
1317,1,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10
1318,1,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9
1319,1,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9
1320,1,0.56,0.425,0.135,0.8205,0.3715,0.185,0.23600000000000002,9
1321,1,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9
1322,0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10
1323,1,0.56,0.455,0.145,0.9740000000000001,0.547,0.1615,0.235,9
1324,1,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11
1325,0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8
1326,2,0.565,0.445,0.15,0.7959999999999999,0.3635,0.184,0.21899999999999997,8
1327,2,0.565,0.39,0.125,0.7440000000000001,0.35200000000000004,0.13,0.1685,11
1328,1,0.57,0.45,0.145,0.7509999999999999,0.2825,0.2195,0.2215,10
1329,1,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8
1330,0,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
1331,2,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10
1332,1,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.20199999999999999,10
1333,2,0.57,0.435,0.125,0.8965,0.38299999999999995,0.1835,0.275,9
1334,0,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
1335,0,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9
1336,2,0.575,0.46,0.155,0.892,0.4415,0.17600000000000002,0.22,10
1337,2,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10
1338,2,0.58,0.455,0.135,0.7955,0.405,0.16699999999999998,0.204,10
1339,0,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8
1340,2,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9
1341,2,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10
1342,1,0.585,0.475,0.16,1.0505,0.48,0.23399999999999999,0.285,10
1343,2,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.27399999999999997,10
1344,2,0.585,0.47,0.165,1.409,0.8,0.22899999999999998,0.295,10
1345,2,0.585,0.475,0.15,1.065,0.5315,0.19899999999999998,0.2885,10
1346,2,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8
1347,1,0.59,0.445,0.135,0.7715,0.32799999999999996,0.1745,0.23,9
1348,2,0.59,0.47,0.18,1.187,0.5985,0.22699999999999998,0.31,9
1349,2,0.59,0.455,0.155,0.8855,0.38799999999999996,0.188,0.275,10
1350,0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
1351,0,0.595,0.465,0.155,1.026,0.4645,0.11199999999999999,0.305,12
1352,2,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10
1353,2,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,11
1354,1,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10
1355,0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11
1356,0,0.6,0.455,0.145,0.8895,0.419,0.1715,0.26899999999999996,10
1357,2,0.6,0.46,0.155,0.9595,0.4455,0.18899999999999997,0.295,11
1358,1,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,11
1359,2,0.605,0.49,0.14,0.9755,0.419,0.20600000000000002,0.315,10
1360,1,0.605,0.435,0.13,0.9025,0.43200000000000005,0.174,0.26,11
1361,0,0.605,0.475,0.175,1.0759999999999998,0.46299999999999997,0.2195,0.335,9
1362,0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12
1363,2,0.61,0.45,0.15,0.871,0.40700000000000003,0.1835,0.25,10
1364,2,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12
1365,2,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10
1366,1,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.28600000000000003,9
1367,2,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,10
1368,2,0.61,0.46,0.16,1.0,0.494,0.19699999999999998,0.275,10
1369,0,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,10
1370,2,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10
1371,2,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10
1372,0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12
1373,2,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10
1374,2,0.615,0.48,0.175,1.1179999999999999,0.446,0.3195,0.3,9
1375,0,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10
1376,2,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10
1377,2,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12
1378,0,0.62,0.5,0.15,1.2930000000000001,0.596,0.3135,0.354,10
1379,0,0.62,0.475,0.16,1.1295,0.46299999999999997,0.2685,0.33,10
1380,2,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9
1381,0,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,11
1382,0,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9
1383,0,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12
1384,0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9
1385,1,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11
1386,2,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
1387,1,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10
1388,2,0.63,0.495,0.16,1.093,0.49700000000000005,0.221,0.315,12
1389,2,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10
1390,0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9
1391,0,0.635,0.495,0.175,1.2109999999999999,0.7070000000000001,0.2725,0.32299999999999995,9
1392,2,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10
1393,2,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10
1394,2,0.64,0.565,0.23,1.521,0.644,0.37200000000000005,0.406,15
1395,2,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10
1396,2,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11
1397,2,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10
1398,2,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11
1399,0,0.65,0.505,0.165,1.16,0.4785,0.27399999999999997,0.349,11
1400,0,0.65,0.59,0.22,1.662,0.77,0.37799999999999995,0.435,11
1401,2,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11
1402,2,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,9
1403,0,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10
1404,0,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10
1405,2,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13
1406,0,0.655,0.52,0.19,1.4545,0.6,0.3865,0.38299999999999995,10
1407,2,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10
1408,0,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,10
1409,0,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10
1410,0,0.665,0.53,0.18,1.4909999999999999,0.6345,0.342,0.435,10
1411,0,0.67,0.53,0.225,1.5615,0.63,0.48700000000000004,0.3725,11
1412,0,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10
1413,2,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,13
1414,2,0.685,0.545,0.205,1.7925,0.8145,0.41600000000000004,0.461,9
1415,0,0.695,0.565,0.19,1.7635,0.7465,0.39899999999999997,0.4975,11
1416,0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12
1417,2,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
1418,2,0.705,0.555,0.215,2.141,1.0465,0.38299999999999995,0.528,11
1419,0,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12
1420,0,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11
1421,0,0.72,0.575,0.17,1.9335,0.9129999999999999,0.389,0.51,13
1422,2,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12
1423,0,0.725,0.6,0.2,1.7369999999999999,0.6970000000000001,0.3585,0.595,11
1424,0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11
1425,0,0.735,0.565,0.205,2.1275,0.9490000000000001,0.46,0.565,12
1426,0,0.745,0.57,0.215,2.25,1.1565,0.446,0.5579999999999999,9
1427,0,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14
1428,0,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14
1429,1,0.14,0.105,0.035,0.013999999999999999,0.0055,0.0025,0.004,3
1430,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004,4
1431,1,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7
1432,1,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
1433,1,0.37,0.27,0.095,0.23199999999999998,0.1325,0.040999999999999995,0.0615,6
1434,1,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7
1435,1,0.385,0.3,0.09,0.247,0.1225,0.044000000000000004,0.0675,5
1436,1,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765,5
1437,1,0.4,0.29,0.11,0.32899999999999996,0.188,0.0455,0.0825,6
1438,1,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7
1439,1,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8
1440,1,0.405,0.29,0.09,0.2825,0.11199999999999999,0.075,0.0815,7
1441,1,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6
1442,1,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5
1443,2,0.415,0.315,0.115,0.3895,0.2015,0.065,0.10300000000000001,9
1444,1,0.425,0.34,0.105,0.389,0.2015,0.0905,0.08800000000000001,6
1445,1,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
1446,1,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015,5
1447,2,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8
1448,1,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135,9
1449,2,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6
1450,1,0.455,0.335,0.135,0.501,0.27399999999999997,0.0995,0.1065,7
1451,1,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8
1452,1,0.47,0.345,0.14,0.4615,0.22899999999999998,0.1105,0.11599999999999999,9
1453,1,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6
1454,1,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
1455,2,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,8
1456,1,0.475,0.365,0.115,0.45899999999999996,0.2175,0.09300000000000001,0.1165,7
1457,0,0.475,0.365,0.115,0.5660000000000001,0.281,0.11699999999999999,0.1335,7
1458,1,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7
1459,1,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6
1460,2,0.485,0.39,0.085,0.6435,0.2945,0.10300000000000001,0.198,8
1461,2,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6
1462,0,0.495,0.38,0.12,0.573,0.2655,0.1285,0.14400000000000002,7
1463,2,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9
1464,0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
1465,1,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8
1466,2,0.515,0.425,0.145,0.9365,0.49700000000000005,0.18100000000000002,0.2185,8
1467,1,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
1468,2,0.52,0.4,0.125,0.5589999999999999,0.254,0.139,0.149,8
1469,2,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8
1470,1,0.53,0.43,0.13,0.7045,0.34600000000000003,0.1415,0.18899999999999997,9
1471,2,0.53,0.4,0.125,0.7575,0.39799999999999996,0.151,0.175,8
1472,0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9
1473,0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8
1474,2,0.55,0.425,0.16,0.7929999999999999,0.34299999999999997,0.2035,0.215,9
1475,0,0.56,0.43,0.15,0.8745,0.45299999999999996,0.161,0.22,8
1476,0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9
1477,2,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8
1478,2,0.575,0.465,0.15,1.08,0.595,0.2065,0.23800000000000002,9
1479,2,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8
1480,0,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
1481,0,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9
1482,2,0.585,0.455,0.15,0.9059999999999999,0.4095,0.23,0.2335,8
1483,2,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
1484,0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9
1485,0,0.59,0.46,0.145,0.9905,0.45299999999999996,0.2205,0.275,8
1486,0,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,9
1487,2,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
1488,2,0.6,0.465,0.2,1.2590000000000001,0.6405,0.1985,0.35700000000000004,9
1489,0,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11
1490,0,0.605,0.485,0.16,1.2009999999999998,0.41700000000000004,0.2875,0.38,9
1491,0,0.605,0.515,0.17,1.2890000000000001,0.6,0.2945,0.3315,9
1492,0,0.61,0.485,0.17,1.1005,0.5125,0.22899999999999998,0.305,11
1493,1,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8
1494,2,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25,10
1495,0,0.62,0.435,0.155,1.012,0.47700000000000004,0.23600000000000002,0.275,8
1496,2,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9
1497,2,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
1498,2,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11
1499,2,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9
1500,0,0.63,0.5,0.175,1.1105,0.467,0.268,0.32899999999999996,10
1501,2,0.63,0.455,0.15,1.1315,0.48100000000000004,0.2745,0.305,9
1502,2,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
1503,0,0.63,0.49,0.225,1.3359999999999999,0.6805,0.259,0.3245,10
1504,0,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10
1505,2,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8
1506,0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9
1507,0,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10
1508,2,0.645,0.51,0.155,1.5390000000000001,0.6405,0.3585,0.43,11
1509,0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11
1510,0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10
1511,2,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10
1512,0,0.65,0.5,0.16,1.3825,0.7020000000000001,0.304,0.3195,9
1513,2,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8
1514,0,0.655,0.54,0.215,1.5555,0.695,0.29600000000000004,0.444,11
1515,2,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11
1516,2,0.66,0.505,0.165,1.374,0.589,0.35100000000000003,0.345,10
1517,0,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10
1518,2,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11
1519,2,0.67,0.51,0.175,1.5265,0.6509999999999999,0.4475,0.345,10
1520,2,0.67,0.5,0.19,1.5190000000000001,0.616,0.38799999999999996,0.415,10
1521,0,0.68,0.5,0.185,1.7409999999999999,0.7665,0.3255,0.4685,12
1522,2,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11
1523,2,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12
1524,0,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32,11
1525,2,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11
1526,2,0.705,0.56,0.165,1.675,0.797,0.4095,0.38799999999999996,10
1527,2,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,12
1528,2,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13
1529,2,0.74,0.57,0.18,1.8725,0.9115,0.42700000000000005,0.446,10
1530,2,0.75,0.55,0.18,1.893,0.9420000000000001,0.397,0.445,11
1531,1,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,5
1532,1,0.285,0.21,0.055,0.10099999999999999,0.0415,0.017,0.0335,5
1533,1,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6
1534,1,0.3,0.23,0.085,0.11699999999999999,0.05,0.0175,0.0415,6
1535,1,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6
1536,1,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5
1537,1,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5
1538,1,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054000000000000006,6
1539,1,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.057999999999999996,7
1540,1,0.36,0.27,0.095,0.2,0.073,0.055999999999999994,0.061,8
1541,1,0.36,0.275,0.075,0.2205,0.0985,0.044000000000000004,0.066,7
1542,1,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7
1543,1,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7
1544,1,0.37,0.27,0.095,0.2175,0.09699999999999999,0.046,0.065,6
1545,1,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
1546,1,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7
1547,1,0.38,0.29,0.1,0.237,0.10800000000000001,0.0395,0.08199999999999999,6
1548,1,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8
1549,1,0.385,0.28,0.095,0.257,0.11900000000000001,0.059000000000000004,0.07,7
1550,1,0.385,0.3,0.09,0.308,0.1525,0.055999999999999994,0.0835,8
1551,1,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7
1552,1,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7
1553,1,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
1554,1,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8
1555,1,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8
1556,1,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7
1557,1,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8
1558,1,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7
1559,1,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7
1560,1,0.435,0.325,0.11,0.36700000000000005,0.1595,0.08,0.105,6
1561,1,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8
1562,1,0.45,0.335,0.11,0.4195,0.18100000000000002,0.085,0.1345,7
1563,1,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
1564,1,0.46,0.35,0.11,0.4,0.17600000000000002,0.083,0.1205,7
1565,1,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
1566,1,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9
1567,1,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.12,8
1568,1,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8
1569,1,0.475,0.36,0.145,0.6325,0.2825,0.13699999999999998,0.19,8
1570,2,0.475,0.36,0.1,0.4285,0.1965,0.099,0.11199999999999999,7
1571,1,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8
1572,1,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9
1573,1,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
1574,2,0.48,0.355,0.16,0.46399999999999997,0.221,0.106,0.239,8
1575,1,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7
1576,1,0.49,0.375,0.115,0.4615,0.204,0.0945,0.14300000000000002,8
1577,1,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,8
1578,1,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
1579,1,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
1580,1,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,8
1581,1,0.5,0.39,0.12,0.5955,0.2455,0.147,0.17300000000000001,8
1582,1,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,9
1583,1,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162,7
1584,0,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6
1585,1,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9
1586,1,0.515,0.35,0.105,0.4745,0.213,0.12300000000000001,0.1275,10
1587,1,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8
