,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
535,0,0,8,5,6,1.37297,0.80523,-0.97631,0.94156,-0.65253,0.52975,0.07987000000000001,6,0,3,0,5,4,5,3,0,3,0,0,3,0,0,0,3,0,0
536,3,0,7,5,0,0.73545,-0.30033000000000004,-1.2755299999999998,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0
537,2,0,8,5,6,1.13281,-0.30033000000000004,-0.01928,0.59042,0.5848899999999999,0.19268,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
538,3,1,5,5,6,-1.32828,1.2861,-0.17779,0.59042,1.81175,-2.55524,-1.18084,6,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
539,3,0,8,5,6,-1.05308,0.32197,-0.17779,-0.91699,0.12331,-1.37983,-1.5485799999999998,5,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0
540,3,0,8,4,1,0.22393,0.80523,-0.01928,0.7609600000000001,0.41594,0.19268,0.07987000000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
541,2,1,2,5,6,0.73545,0.80523,0.8830899999999999,-1.21213,-1.0145,0.19268,1.2247,6,1,1,5,6,5,5,2,0,2,1,2,4,1,0,1,6,0,1
542,1,0,8,5,6,0.82562,0.63779,-0.97631,-0.7609600000000001,0.25953000000000004,-0.21712,-0.21575,6,0,0,0,5,0,5,2,0,2,0,0,0,0,0,0,5,0,0
543,0,0,1,5,6,1.23461,-0.57545,-0.71727,-0.7609600000000001,-1.0145,1.29221,-0.21575,5,0,2,0,6,4,5,0,0,0,0,0,0,0,0,0,6,0,1
544,2,0,6,5,6,1.60383,0.16767,-0.45174,0.59042,-0.78155,-0.71126,-0.21575,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
545,3,0,7,6,6,-0.92104,-0.43999,0.8830899999999999,3.15735,-0.00665,-1.37983,-1.18084,2,2,0,2,6,2,6,2,2,0,0,0,0,1,2,0,6,0,0
546,1,0,5,5,6,-1.86962,-0.69509,-0.97631,-0.4532100000000001,2.04506,-1.37983,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
547,0,1,8,5,6,1.23461,-0.43999,0.14143,0.13136,-1.7816900000000002,0.52975,-1.18084,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
548,1,0,5,4,6,-1.1943,1.11406,0.14143,-0.60633,-0.14277,-0.21712,-0.8463700000000001,4,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0
549,0,0,8,5,6,-0.14882,-0.43999,-1.42424,0.7609600000000001,1.3061200000000002,-1.37983,-0.52593,6,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,2,0,0
550,2,0,5,5,6,-0.79151,1.2861,0.14143,-1.07533,1.13407,-0.21712,1.2247,4,2,1,0,6,4,5,3,0,3,0,3,3,3,0,3,3,0,0
551,0,0,5,5,6,1.72012,-1.50796,-0.17779,0.7609600000000001,0.25953000000000004,-0.21712,-1.18084,2,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
552,1,0,5,4,4,1.02119,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0
553,1,0,0,5,6,0.62967,0.47617,-0.45174,-0.01729,1.3061200000000002,0.52975,0.07987000000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
554,3,0,5,5,6,0.22393,-0.94779,-1.11902,-0.01729,0.93949,-0.71126,-1.18084,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,8,5,6,-0.14882,-0.30033000000000004,0.29338000000000003,-0.15487,0.25953000000000004,-1.37983,-0.52593,6,2,2,0,6,2,4,0,0,3,0,2,3,0,0,2,2,0,0
556,1,0,8,5,6,-1.69163,0.96248,-0.17779,1.45039,1.3061200000000002,-0.71126,-0.21575,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,8,5,6,-0.46725,-0.15487,-0.58331,0.94156,-0.14277,1.29221,1.2247,5,2,2,0,6,2,3,2,0,0,0,0,0,0,0,0,2,0,0
558,3,0,8,5,6,-0.79151,0.0033200000000000005,0.44585,0.28783000000000003,1.13407,0.19268,-0.52593,6,1,1,0,6,1,6,1,0,0,0,0,0,1,0,0,6,0,0
559,0,0,8,5,6,1.02119,0.16767,-0.71727,0.28783000000000003,0.41594,-0.71126,-0.52593,6,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
560,2,0,8,5,6,0.62967,0.63779,0.44585,-1.07533,0.7583,-0.21712,-0.21575,5,1,0,3,6,2,6,2,0,2,0,2,0,0,0,0,3,0,0
561,2,0,5,5,5,2.61139,0.47617,-1.55521,-0.30172,1.46191,-0.21712,-0.8463700000000001,6,0,1,1,6,2,6,0,0,0,0,0,0,1,0,1,6,0,1
562,1,0,5,5,6,0.82562,0.32197,-0.58331,-1.7719999999999998,-0.27607,0.19268,0.07987000000000001,5,0,3,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0
563,3,0,7,5,6,-0.46725,-0.43999,-0.01928,0.13136,-0.40581,1.86203,-0.8463700000000001,2,6,0,0,6,3,5,1,0,0,0,0,0,0,0,1,6,0,1
564,3,0,5,5,6,0.31287,-0.80615,0.14143,0.59042,-0.78155,-0.71126,-0.8463700000000001,5,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,8,5,6,0.91093,1.11406,-0.97631,0.94156,0.5848899999999999,-1.37983,-1.18084,5,2,2,2,5,4,6,0,0,2,0,0,0,0,0,0,6,0,1
566,0,1,8,5,6,1.8399,0.63779,1.24033,-0.91699,-0.52745,-0.21712,0.07987000000000001,6,0,2,0,6,3,6,2,0,0,0,0,2,0,0,0,6,0,0
567,2,1,5,5,6,1.02119,-0.80615,-0.17779,-0.30172,-0.00665,-0.21712,-0.21575,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0
568,2,0,0,5,6,-0.34799,0.80523,-0.17779,-0.91699,2.63199,-0.71126,-0.52593,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,1
569,2,0,6,0,6,0.22393,1.11406,-1.11902,-1.7719999999999998,-0.40581,0.52975,0.7654,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
570,0,0,5,5,6,-1.69163,1.93886,-0.17779,1.11406,1.81175,0.19268,0.7654,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
571,2,1,6,5,6,1.23461,-1.23177,-1.68062,-1.07533,-0.65253,1.86203,0.07987000000000001,6,1,1,1,6,3,6,1,0,1,0,0,0,1,0,0,6,0,1
572,4,0,7,6,6,-0.92104,0.96248,0.44585,-0.60633,-0.40581,0.52975,-0.21575,5,0,0,2,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0
573,2,0,8,5,6,2.127,-1.50796,-1.82919,0.59042,-1.7816900000000002,-0.71126,-1.5485799999999998,6,1,0,0,5,2,6,1,0,1,0,0,0,1,0,0,2,0,0
574,2,1,1,5,6,-1.86962,0.80523,-1.55521,-0.4532100000000001,1.13407,-0.21712,0.07987000000000001,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,2,6,0,0
575,1,0,5,5,5,0.82562,0.32197,0.14143,0.59042,0.93949,-0.71126,-0.52593,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
576,1,0,8,5,6,1.02119,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,1,0,0
577,3,0,5,5,6,1.02119,-0.15487,0.29338000000000003,1.11406,1.46191,-1.37983,-1.5485799999999998,6,1,0,2,4,1,6,0,0,0,0,0,0,1,0,1,1,0,0
578,0,0,5,5,6,-0.14882,0.80523,0.58331,0.13136,0.7583,-0.21712,-0.21575,5,0,2,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
579,2,0,7,5,6,-1.1943,0.0033200000000000005,-1.11902,-0.01729,-1.92173,1.86203,-0.21575,6,1,1,1,6,2,6,2,0,1,0,0,0,1,0,1,2,0,0
580,0,1,7,5,6,-0.92104,1.58487,0.44585,-0.30172,-0.65253,0.88113,0.7654,6,0,4,0,6,5,6,0,0,5,0,4,2,0,0,2,6,0,0
581,2,0,6,5,6,0.31287,1.2861,1.6565299999999998,-0.30172,0.93949,0.52975,0.07987000000000001,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,7,6,6,0.62967,0.0033200000000000005,-0.58331,0.43852,-0.40581,-0.21712,1.2247,5,0,0,3,6,4,6,0,0,3,0,0,0,0,0,0,3,0,0
583,1,1,8,5,6,-0.24649,0.16767,-0.31776,-1.21213,0.7583,1.29221,0.40148,2,0,2,0,3,1,6,0,0,0,0,0,0,0,0,1,1,0,0
584,0,1,6,5,6,0.73545,-0.57545,1.24033,-1.07533,-0.27607,0.52975,0.40148,2,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,4,0,0
585,0,1,7,5,6,0.31287,0.32197,-0.31776,0.7609600000000001,-1.7816900000000002,0.19268,0.7654,5,5,2,4,6,6,6,0,0,0,0,0,3,3,0,3,6,0,0
586,1,0,1,5,6,-0.46725,1.58487,0.44585,0.94156,0.12331,-0.21712,0.07987000000000001,5,3,1,3,6,6,6,1,0,1,0,0,0,0,0,1,6,0,0
587,4,0,7,6,6,-1.32828,-0.15487,0.29338000000000003,-0.91699,0.41594,0.52975,0.07987000000000001,2,1,0,1,6,6,6,1,0,1,0,0,0,1,0,0,0,0,0
588,2,1,4,5,6,-0.58016,0.0033200000000000005,-0.58331,-0.60633,0.5848899999999999,-0.21712,0.40148,3,3,2,1,6,6,5,2,0,2,1,0,0,1,1,0,6,0,1
589,2,0,8,5,6,0.41667,-0.43999,-0.31776,-1.6209,1.63088,-0.21712,-0.8463700000000001,6,0,0,1,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0
590,2,0,6,6,6,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,5,0,0,0,6,6,6,2,3,2,0,0,3,0,0,0,6,0,0
591,1,1,6,4,4,-0.05188,0.96248,-0.01928,0.59042,0.5848899999999999,0.19268,0.7654,5,0,3,0,6,5,5,3,0,0,0,0,4,0,0,2,6,0,0
592,2,1,1,5,6,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,5,2,3,4,6,5,5,2,0,3,0,2,3,2,0,3,0,0,0
593,3,1,6,4,6,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.7654,6,1,1,2,6,1,4,1,1,0,0,0,0,1,0,1,1,0,0
594,0,1,1,5,6,-1.43907,0.80523,0.7233,0.94156,0.93949,0.52975,1.2247,5,2,0,0,5,5,5,3,0,4,0,0,0,0,0,0,6,0,0
595,4,0,6,1,6,-0.34799,-0.43999,-0.31776,-0.7609600000000001,0.5848899999999999,0.88113,1.2247,1,1,1,2,6,4,5,1,1,0,0,0,6,1,3,1,1,0,1
596,3,0,6,6,6,0.04257,0.16767,-0.58331,0.43852,0.25953000000000004,-0.21712,-0.52593,5,1,0,2,6,6,6,1,0,0,0,0,2,1,0,2,3,0,0
597,0,1,7,5,6,0.52135,-0.15487,0.29338000000000003,-0.01729,-0.89891,0.52975,0.40148,4,0,2,0,5,6,6,0,0,0,0,0,2,0,0,3,6,0,0
598,3,0,5,5,6,0.73545,-0.57545,-0.58331,1.81866,0.12331,-0.71126,-1.18084,6,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0
599,0,1,7,6,6,1.02119,1.11406,0.7233,0.13136,-1.0145,1.86203,1.2247,4,5,0,0,6,6,5,4,0,4,0,3,4,0,0,4,6,0,0
600,0,1,7,6,6,0.52135,-1.6334,-1.11902,-2.07848,0.5848899999999999,0.52975,1.2247,6,3,0,0,6,6,5,0,0,0,0,0,3,0,0,0,6,0,2
601,0,1,7,6,6,1.98437,-0.94779,0.7233,-0.60633,-1.0145,0.52975,0.7654,6,3,0,2,6,6,3,0,0,2,0,0,6,3,3,4,6,0,0
602,1,1,8,6,6,-0.67825,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,5,0,0,2,6,5,5,2,0,2,0,2,2,3,0,3,5,0,2
603,2,0,7,6,6,0.41667,0.32197,0.29338000000000003,0.94156,0.41594,-0.71126,-0.52593,5,0,0,5,6,5,4,1,0,0,0,0,0,0,2,1,5,0,0
604,4,0,5,6,6,-2.52197,1.11406,1.88511,1.2861,-1.0145,-0.71126,-0.52593,5,3,1,2,6,6,6,1,2,0,1,0,0,1,0,1,0,0,0
605,0,1,8,5,6,-0.46725,0.0033200000000000005,-1.11902,1.45039,-0.78155,-0.21712,1.2247,5,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,3,0,0
606,3,1,7,6,6,-0.05188,0.0033200000000000005,0.8830899999999999,2.03972,-0.14277,-0.71126,0.07987000000000001,2,1,0,0,6,3,3,1,1,0,1,0,0,1,0,1,6,0,0
607,1,1,8,5,6,-1.69163,1.2861,1.24033,0.13136,1.13407,0.52975,1.92173,6,6,4,4,6,6,6,6,2,4,2,3,4,2,0,3,1,0,5
608,4,0,6,1,6,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.86203,-0.21575,4,1,0,1,5,5,4,3,3,0,0,0,0,1,0,4,1,0,1
609,1,1,7,5,6,-0.92104,0.96248,0.8830899999999999,0.13136,-0.65253,0.19268,1.92173,6,1,2,0,6,6,6,2,0,3,0,0,3,1,0,0,6,0,0
610,1,1,8,5,6,-0.67825,0.32197,-0.58331,1.2861,0.5848899999999999,0.52975,1.2247,5,0,0,0,6,5,5,0,2,0,0,0,3,0,0,2,6,0,2
611,2,1,8,5,6,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21712,-0.52593,1,1,1,1,6,6,6,1,0,4,0,1,5,1,0,2,1,0,0
612,1,0,5,5,6,1.98437,-0.30033000000000004,-0.31776,-1.6209,-0.65253,0.19268,0.07987000000000001,6,3,2,5,5,6,6,3,0,2,0,0,6,0,0,2,6,0,1
613,1,0,4,6,6,-0.24649,0.63779,-0.71727,-0.91699,0.25953000000000004,1.29221,-0.21575,3,2,0,3,6,3,4,3,3,3,3,0,0,3,3,2,6,0,2
614,2,0,5,5,6,0.13606,-0.15487,-0.45174,0.7609600000000001,-0.27607,0.88113,1.2247,6,0,0,1,6,2,2,0,0,1,0,0,0,1,0,0,6,0,1
615,3,0,7,6,6,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,2,6,1,6,6,6,6,2,1,0,0,0,2,1,2,4,4,0,0
616,3,1,6,2,6,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987000000000001,3,2,2,3,6,6,5,0,0,0,1,0,5,2,0,2,6,0,1
617,1,0,8,5,6,-0.05188,1.11406,0.8830899999999999,0.13136,-0.00665,0.52975,0.07987000000000001,5,0,2,0,6,3,6,0,0,0,0,0,0,0,0,0,2,0,0
618,4,1,5,5,6,-0.67825,-0.94779,0.7233,-0.91699,0.5848899999999999,-1.37983,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
619,0,1,3,5,6,0.52135,-1.37639,-0.45174,1.45039,-1.7816900000000002,1.29221,0.40148,5,0,0,0,6,5,6,0,0,4,0,4,2,0,0,0,6,0,2
620,2,1,5,5,6,-0.92104,0.63779,-0.17779,-1.34289,0.25953000000000004,0.88113,0.40148,5,0,1,0,6,2,6,0,0,0,0,0,0,1,0,1,1,0,0
621,2,0,5,5,6,-0.14882,0.47617,-0.31776,0.28783000000000003,1.63088,-0.71126,-1.5485799999999998,5,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0
622,3,0,5,5,6,-0.34799,0.0033200000000000005,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,6,0,1,0,6,1,6,0,0,0,0,0,1,0,0,1,2,0,1
623,2,0,0,5,6,0.04257,0.0033200000000000005,-1.2755299999999998,-0.01729,0.25953000000000004,-1.37983,-0.21575,6,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,1,0,0
624,2,0,6,5,6,-0.34799,-0.57545,-0.58331,-0.91699,0.25953000000000004,-0.71126,-1.5485799999999998,6,1,0,0,6,2,6,2,0,2,0,0,0,2,0,2,2,0,0
625,2,1,8,5,6,-0.05188,-0.43999,-0.8473200000000001,-0.4532100000000001,0.41594,-0.21712,-0.21575,6,1,2,0,6,2,5,0,0,0,0,0,0,1,0,1,2,0,0
626,2,1,0,5,6,-1.69163,-0.94779,-1.55521,1.81866,0.5848899999999999,-2.55524,-0.8463700000000001,5,1,1,2,5,5,6,3,0,4,0,0,0,0,0,2,5,0,0
627,1,0,0,5,6,1.23461,-1.09207,-1.2755299999999998,1.6110799999999998,0.25953000000000004,-1.37983,-1.5485799999999998,5,0,0,0,6,3,5,3,0,0,0,0,0,0,0,0,6,0,0
628,3,0,0,5,4,-0.46725,0.47617,0.58331,0.28783000000000003,-0.14277,-0.21712,-2.07848,5,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0
629,2,0,0,5,6,0.52135,-0.30033000000000004,1.6565299999999998,0.28783000000000003,1.13407,-1.37983,-2.07848,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,1,5,0,0
630,0,0,8,5,6,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,8,5,6,1.23461,-0.43999,-1.2755299999999998,-0.91699,0.7583,-1.37983,-2.07848,5,0,2,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
632,1,0,5,5,6,-0.67825,1.74091,0.44585,0.13136,0.25953000000000004,-0.71126,0.07987000000000001,5,0,2,2,6,3,5,3,0,2,0,2,3,0,0,2,5,0,0
633,2,0,0,5,6,1.23461,0.16767,-0.01928,-1.07533,-0.65253,-0.21712,1.2247,6,3,3,6,6,5,5,5,0,5,1,3,3,2,1,2,6,0,1
634,2,1,8,5,6,-0.79151,-0.30033000000000004,-0.17779,1.11406,-0.52745,-0.71126,0.07987000000000001,5,2,2,2,6,3,6,2,0,2,0,2,0,1,0,2,1,0,0
635,3,0,8,5,6,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
636,2,0,6,1,6,-0.34799,0.16767,-0.97631,0.7609600000000001,0.41594,-1.37983,-1.18084,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
637,0,0,8,5,6,-0.24649,-0.57545,-1.42424,-0.15487,1.63088,-0.71126,0.07987000000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
638,1,1,1,5,6,-0.24649,1.74091,0.8830899999999999,1.2861,0.41594,0.52975,1.92173,5,1,2,3,6,6,6,4,0,3,0,2,2,2,0,2,6,0,0
639,3,1,8,5,6,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0
640,2,1,5,5,6,-0.67825,0.96248,0.8830899999999999,2.23427,1.81175,-0.21712,0.40148,5,1,1,0,4,1,6,0,0,1,0,0,4,0,0,1,1,0,1
641,1,0,5,5,1,-1.05308,0.63779,-0.31776,1.2861,1.3061200000000002,-0.71126,0.40148,5,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,6,0,0
642,1,1,7,5,6,0.22393,-0.30033000000000004,-1.68062,0.59042,-0.65253,-0.21712,0.07987000000000001,5,3,3,0,5,4,6,5,0,3,0,3,0,0,0,0,3,0,0
643,3,1,8,5,6,0.04257,-0.30033000000000004,-0.31776,-0.7609600000000001,-0.40581,1.29221,-0.52593,5,0,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,8,5,6,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21712,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
645,0,1,7,6,6,-1.43907,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,6,0,0,3,6,5,6,4,0,4,0,0,4,0,3,3,6,0,2
646,2,0,5,6,6,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,6,2,1,3,4,6,5,3,4,1,3,0,2,1,0,1,6,0,0
647,1,0,8,5,6,-0.14882,0.80523,-1.2755299999999998,-0.01729,2.04506,0.19268,-1.18084,5,2,1,0,2,2,5,2,0,2,0,1,0,1,0,0,2,0,0
648,3,0,5,5,6,-0.46725,2.127,2.44904,1.6110799999999998,0.12331,1.29221,0.40148,5,2,2,4,6,5,6,4,1,5,0,3,4,2,1,2,6,0,0
649,1,1,5,5,6,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,5,0,2,0,6,2,0,2,0,0,0,0,0,0,0,0,1,0,0
650,0,1,7,0,6,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,5,5,3,4,6,6,6,3,0,3,0,4,5,5,3,4,6,0,3
651,0,1,7,6,6,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,6,0,0,0,4,3,6,0,0,0,0,0,3,0,0,3,2,0,0
652,2,0,1,5,6,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.8463700000000001,5,0,1,0,6,1,6,0,0,0,0,0,0,1,3,0,2,0,0
653,1,1,5,4,5,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,5,0,0,2,6,4,5,0,3,3,0,3,3,3,0,3,6,0,0
654,3,1,7,1,6,1.23461,-0.57545,0.29338000000000003,-1.21213,-1.13788,1.29221,0.40148,4,0,0,0,6,6,5,2,3,0,0,0,3,2,0,5,6,0,0
655,3,1,6,5,6,1.13281,-1.37639,1.43533,-0.4532100000000001,-1.38502,1.86203,1.92173,5,1,1,1,6,4,6,1,0,2,1,1,1,1,1,1,6,0,0
656,0,1,5,5,6,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987000000000001,5,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,4,0,0
657,1,1,0,2,6,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,5,3,2,0,6,6,5,5,2,4,0,2,0,2,2,2,6,0,1
658,1,0,5,5,1,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.5485799999999998,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
659,0,0,8,5,6,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.8463700000000001,6,0,0,0,6,2,6,0,0,0,0,0,3,0,0,0,5,0,0
660,1,0,8,5,6,0.04257,0.16767,0.29338000000000003,2.03972,1.81175,0.52975,-1.18084,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0
661,1,0,0,5,6,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,6,1,0,3,6,3,4,0,0,0,0,0,0,1,0,0,6,0,1
662,0,1,8,5,6,-0.34799,-0.43999,0.58331,0.28783000000000003,-0.52745,0.52975,0.7654,5,0,0,0,6,3,6,0,0,0,0,0,3,0,0,2,4,0,0
663,1,0,0,5,6,1.13281,-0.43999,0.14143,0.28783000000000003,-0.27607,-0.71126,-0.21575,6,2,2,0,5,2,6,2,1,2,0,2,0,0,0,0,2,0,1
664,0,1,3,5,6,-2.05048,-0.30033000000000004,0.14143,-0.15487,-0.89891,0.88113,0.40148,3,0,0,0,6,6,5,0,0,4,0,0,0,0,0,0,6,0,0
665,2,1,7,5,6,0.91093,-0.69509,1.24033,-0.30172,0.25953000000000004,-0.21712,0.07987000000000001,4,2,1,6,4,5,6,4,4,3,5,3,2,2,6,3,6,0,0
666,3,1,8,5,6,-1.69163,2.127,0.14143,0.28783000000000003,-0.40581,0.19268,-0.21575,5,0,1,0,6,2,6,0,0,0,0,0,2,0,0,2,0,0,1
667,1,1,7,5,6,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.7654,6,0,3,5,6,6,6,4,0,3,0,0,3,0,0,0,3,0,0
668,0,1,6,5,6,-0.34799,0.16767,-0.45174,-0.7609600000000001,-0.40581,-2.55524,-0.52593,5,0,3,0,6,5,5,2,0,0,0,0,3,0,0,0,6,0,0
669,2,1,6,5,6,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,2,1,1,0,6,6,6,1,0,1,0,0,0,1,0,1,6,0,0
670,0,1,8,5,6,-0.24649,0.0033200000000000005,1.43533,0.7609600000000001,0.93949,0.52975,-0.21575,2,0,0,0,6,6,4,0,0,0,0,0,1,0,0,0,6,0,0
671,0,0,7,5,6,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987000000000001,5,0,0,0,6,2,5,2,0,2,0,0,0,0,0,0,0,0,0
672,0,0,5,5,0,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,3,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
673,2,1,6,5,6,-0.05188,-0.30033000000000004,-0.71727,-0.7609600000000001,-0.78155,0.19268,1.2247,3,2,1,0,6,6,6,3,0,3,0,3,3,1,0,3,6,0,1
674,0,1,6,5,6,0.22393,0.0033200000000000005,-1.68062,-0.15487,0.25953000000000004,0.88113,0.7654,3,0,0,0,6,6,6,0,0,0,0,0,6,0,0,0,6,0,0
675,1,1,8,5,6,0.52135,-0.30033000000000004,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,6,2,2,0,4,3,5,2,0,0,0,0,0,0,0,0,3,0,0
676,0,1,7,5,6,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.5485799999999998,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,2
677,0,0,7,5,6,0.62967,-0.30033000000000004,-0.58331,-1.21213,1.46191,-0.71126,1.2247,5,4,3,3,6,3,4,3,0,0,0,0,4,0,3,0,3,0,3
678,3,1,0,5,6,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,6,6,1,3,6,1,4,3,3,6,3,3,3,2,2,2,0,0,0
679,2,1,7,5,6,-1.32828,0.0033200000000000005,-1.2755299999999998,-0.60633,0.12331,0.88113,0.7654,6,0,2,3,6,3,5,0,0,2,0,0,0,0,0,0,6,0,0
680,1,1,5,5,6,1.37297,-1.7625,0.44585,0.28783000000000003,0.5848899999999999,-1.37983,-0.8463700000000001,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0
681,2,0,8,5,6,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,3,2,2,2,3,3,4,3,1,2,0,2,2,2,0,3,1,0,0
682,2,0,6,5,6,0.91093,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,4,0,0,6,6,4,6,0,0,0,0,0,3,0,6,1,4,0,0
683,1,1,8,0,6,-0.34799,0.16767,0.7233,-0.4532100000000001,-0.78155,0.88113,0.40148,6,5,3,5,6,6,6,3,0,3,0,2,3,4,0,4,5,0,0
