,AT,V,AP,RH,PE,ground_truth
2826,24.66,66.49,1010.83,70.06,0.2350993377483439,0
2827,25.53,59.57,1010.65,82.04,0.33549668874172145,0
2828,25.43,60.95,1014.62,51.39,0.32304635761589395,0
2829,14.48,46.18,1015.83,92.15,0.55682119205298,0
2830,19.5,65.12,1015.53,73.87,0.44675496688741756,0
2831,10.27,38.38,1022.16,70.77,0.7327152317880792,0
2832,17.98,39.63,1005.42,82.12,0.6149668874172187,0
2833,12.38,44.2,1020.23,81.5,0.6196026490066231,0
2834,26.61,56.85,1012.48,48.84,0.2251655629139071,0
2835,24.05,72.24,1011.32,88.94,0.23245033112582814,0
2836,15.9,41.35,1005.35,92.89,0.5916556291390727,0
2837,31.65,66.25,1008.57,59.05,0.2263576158940399,0
2838,11.2,42.02,999.99,96.69,0.6888741721854306,0
2839,14.96,39.31,1010.52,71.28,0.5524503311258284,0
2840,19.51,44.05,1008.52,78.38,0.4164238410596024,0
2841,27.57,70.36,1007.18,71.1,0.2860927152317885,0
2842,26.31,77.95,1012.45,77.22,0.21947019867549677,0
2843,29.59,70.17,999.71,71.0,0.193245033112583,0
2844,10.14,45.01,1018.12,94.32,0.7059602649006624,0
2845,9.44,41.79,1020.16,72.26,0.7121854304635757,0
2846,13.69,41.74,1021.19,60.86,0.6831788079470194,0
2847,23.4,49.16,1002.85,69.82,0.3415894039735097,0
2848,12.42,38.25,1012.76,82.23,0.6892715231788085,0
2849,21.81,43.77,1011.97,64.72,0.435364238410596,0
2850,33.2,70.8,1008.75,59.41,0.13841059602648986,0
2851,22.06,45.61,1014.3,77.75,0.4682119205298019,0
2852,27.86,63.07,1011.11,56.81,-0.0969571254121433,1
2853,27.75,66.54,1010.21,46.37,0.22940397350993358,0
2854,20.98,60.07,1016.26,67.18,0.3443708609271523,0
2855,17.55,43.14,1018.86,76.0,0.5472847682119202,0
2856,6.05,38.68,1017.46,66.13,0.8376158940397351,0
2857,17.25,39.39,1014.27,67.8,0.6023841059602653,0
2858,21.54,58.41,1013.99,86.34,0.403046357615894,0
2859,29.64,69.51,1012.13,44.65,0.11165562913907312,0
2860,16.7,36.99,1006.19,89.33,0.588609271523179,0
2861,19.69,57.32,1012.41,75.51,0.38847682119205285,0
2862,19.61,56.65,1020.64,63.74,0.4920529801324509,0
2863,6.26,41.31,1002.04,87.54,0.8650331125827817,0
2864,6.9,40.71,1021.78,94.8,0.677748344370861,0
2865,19.12,58.79,1017.34,92.45,0.35443708609271507,0
2866,12.23,43.69,1016.46,84.4,0.6802649006622516,0
2867,10.87,37.5,1011.43,95.56,0.7127152317880796,0
2868,20.56,60.08,1017.79,78.08,0.4309933774834436,0
2869,31.61,75.08,1004.83,42.29,0.21735099337748398,0
2870,14.66,41.92,1030.81,68.88,0.5868874172185432,0
2871,19.04,50.12,1010.53,100.09,0.34874172185430385,0
2872,14.32,45.08,1023.24,84.53,0.621854304635761,0
2873,18.36,53.16,1013.31,83.18,0.5060927152317882,0
2874,31.74,72.25,1012.21,41.62,0.225562913907285,0
2875,19.06,44.63,1004.23,84.43,0.4805298013245034,0
2876,14.43,45.08,1023.23,83.98,0.5935099337748344,0
2877,12.05,40.55,1016.63,100.14,0.6878145695364237,0
2878,17.98,56.85,1012.28,84.52,0.37682119205298026,0
2879,28.18,49.3,1003.97,55.56,0.24701986754966931,0
2880,23.03,44.89,1010.26,59.85,0.36490066225165574,0
2881,15.78,48.6,1007.24,84.23,0.5377483443708613,0
2882,24.45,66.49,1014.24,58.15,0.5798018544630148,1
2883,18.05,56.03,1020.69,77.87,0.5143046357615892,0
2884,14.2,38.62,1017.83,77.57,0.596423841059603,0
2885,16.73,37.2,1012.94,74.04,0.5778807947019864,0
2886,13.72,41.62,1011.14,75.79,0.4670198675496682,0
2887,27.38,59.21,1012.74,53.53,0.23205298013245024,0
2888,10.99,44.63,1020.67,90.09,0.7023841059602649,0
2889,26.15,64.27,1013.03,59.77,0.24966887417218597,0
2890,17.4,63.09,1020.84,92.58,0.43364238410596023,0
2891,24.29,63.57,1010.29,87.3,0.30490066225165524,0
2892,29.01,68.08,1010.74,52.51,0.10132450331125842,0
2893,12.27,43.8,1023.21,57.0,0.6396026490066227,0
2894,16.9,44.88,1018.14,72.21,0.6164238410596026,0
2895,29.39,71.14,1010.97,53.88,0.13562913907284724,0
2896,25.45,75.23,1011.41,73.33,0.28331125827814496,0
2897,27.88,62.66,1009.51,56.44,0.2789403973509934,0
2898,18.2,49.39,1018.83,96.3,0.4715231788079475,0
2899,12.59,41.14,1025.79,86.55,0.6023841059602653,0
2900,19.3,44.9,1008.89,70.55,0.43033112582781463,0
2901,18.4,40.79,1006.18,92.36,0.1377793503047725,1
2902,14.83,53.82,1016.57,63.47,0.5793377483443711,0
2903,20.47,58.16,1016.97,68.6,0.44675496688741756,0
2904,28.65,70.32,1008.46,58.13,0.1747019867549664,0
2905,28.92,72.43,1007.03,66.14,0.14887417218543053,0
2906,28.64,73.4,1011.48,52.84,0.2789403973509934,0
2907,12.74,44.03,1007.62,97.64,0.5788079470198673,0
2908,10.57,41.26,1008.32,97.96,0.6972185430463576,0
2909,30.56,71.25,1000.3,70.55,0.15443708609271578,0
2910,13.8,40.2,1013.12,90.59,0.6096688741721854,0
2911,5.29,41.38,1020.62,83.83,0.9517880794701989,0
2912,33.59,79.05,1007.79,63.55,0.2152317880794703,0
2913,6.13,40.64,1020.69,94.57,0.806225165562914,0
2914,18.51,48.06,1015.14,79.83,0.4659602649006622,0
2915,32.8,68.67,1005.27,44.53,0.15920529801324435,0
2916,24.18,58.49,1011.3,77.82,0.33417218543046356,0
2917,17.92,50.66,1012.62,93.0,0.48450331125827795,0
2918,6.13,39.48,1005.17,53.5,0.8458278145695362,0
2919,24.43,65.27,1013.25,55.4,0.27456953642384097,0
2920,28.88,66.56,1006.26,59.15,0.08476821192053041,0
2921,13.86,44.21,1022.6,83.56,0.6362913907284771,0
2922,20.95,48.14,1013.3,67.72,0.4254304635761592,0
2923,27.0,59.15,1013.12,61.39,0.2691390728476817,0
2924,9.07,36.3,1015.26,56.81,0.7909933774834439,0
2925,19.41,67.32,1012.34,78.8,0.35033112582781456,0
2926,33.61,69.88,1007.4,42.51,0.6268762425214984,1
2927,20.84,59.8,1016.96,75.05,0.4088741721854303,0
2928,23.31,68.63,1014.73,51.57,0.011012335804570728,1
2929,9.45,43.5,1018.89,84.29,0.7396026490066232,0
2930,13.78,44.47,1027.94,71.09,0.6219867549668878,0
2931,21.71,58.05,1013.07,85.75,0.3856953642384102,0
2932,18.88,44.06,1013.81,68.54,0.4088741721854303,0
2933,22.58,52.3,1009.04,78.99,0.3356291390728483,0
2934,12.51,43.67,1013.24,91.55,0.6847682119205292,0
2935,30.63,74.22,1007.47,46.52,0.13403973509933742,0
2936,27.75,66.51,1015.42,39.0,0.16980132450331098,0
2937,25.32,60.37,1006.19,73.94,0.24158940397351003,0
2938,13.85,48.06,1011.13,75.2,0.5580132450331128,0
2939,23.19,48.6,1002.38,61.19,0.5048474571741774,1
2940,16.18,43.99,1021.97,80.96,0.5370860927152314,0
2941,9.98,39.66,1017.32,77.78,0.8129801324503312,0
2942,28.87,72.58,1008.69,79.34,0.11430463576158889,0
2943,19.05,62.96,1020.48,83.04,0.4503311258278142,0
2944,19.83,59.44,1012.98,91.24,0.34291390728476756,0
2945,26.39,49.02,1007.62,70.82,0.24198675496688704,0
2946,12.25,48.79,1017.44,88.91,0.6524503311258272,0
2947,26.93,56.9,1006.25,77.79,0.3237086092715229,0
2948,27.16,47.43,1009.17,45.79,0.2992052980132449,0
2949,28.16,70.4,1003.77,83.17,0.1821192052980134,0
2950,10.32,41.46,1017.98,87.66,0.7860927152317885,0
2951,7.77,35.77,1016.53,73.79,0.7870198675496693,0
2952,10.13,39.18,1024.09,85.48,0.7835761589403978,0
2953,11.02,43.02,1012.32,66.54,0.7754966887417218,0
2954,30.24,67.32,1014.07,46.53,0.22410596026490115,0
2955,18.74,45.09,1014.24,41.54,0.47668874172185394,0
2956,23.26,63.56,1013.64,71.3,0.3498013245033116,0
2957,18.21,49.69,1013.54,80.16,0.4501986754966891,0
2958,23.97,63.86,1018.09,57.62,0.28331125827814496,0
2959,18.91,43.14,1013.56,58.34,0.5288741721854304,0
2960,21.65,58.18,1008.33,95.28,0.2753642384105959,0
2961,31.67,69.89,1013.88,39.33,0.08066225165562901,0
2962,32.0,58.9,1003.48,51.38,0.23245033112582814,0
2963,12.0,41.5,1013.21,86.75,0.7075496688741723,0
2964,27.11,70.04,1009.76,71.25,0.15496688741721787,0
2965,23.75,67.9,1006.25,70.17,0.3305960264900669,0
2966,28.26,69.23,1013.01,42.1,0.21258278145695364,0
2967,29.96,70.04,1010.15,54.47,0.0905960264900667,0
2968,9.27,39.64,1010.79,79.56,0.7950993377483444,0
2969,31.35,71.97,1008.29,72.26,0.13112582781456972,0
2970,25.85,70.36,1005.59,78.23,0.16953642384105994,0
2971,13.69,43.22,1009.94,74.64,0.6153642384105966,0
2972,22.48,50.05,1005.55,82.36,0.29536423841059634,0
2973,10.63,37.5,1008.93,98.14,0.7225165562913904,0
2974,28.61,68.12,1011.71,47.57,0.16794701986754923,0
2975,16.32,43.5,1021.3,72.6,0.5272847682119206,0
2976,25.46,56.89,1012.59,62.9,0.30781456953642383,0
2977,27.61,69.68,1012.79,77.01,0.23907284768211934,0
2978,29.79,67.69,1006.86,55.93,0.11192052980132416,0
2979,7.32,39.42,1026.15,76.51,0.7398675496688742,0
2980,26.35,59.44,1012.16,63.73,0.3108609271523184,0
2981,25.97,43.21,1011.9,88.73,0.19298013245033108,0
2982,7.33,40.0,1018.96,80.76,0.7668874172185429,0
2983,27.05,77.95,1009.57,76.56,0.18317880794701935,0
2984,22.22,59.14,1017.32,83.41,0.29205298013245073,0
2985,25.54,61.08,1013.14,71.15,0.35496688741721893,0
2986,23.44,72.24,1011.28,88.03,0.23947019867549635,0
2987,15.51,41.76,1022.81,69.55,0.5769536423841055,0
2988,21.89,63.94,1019.55,55.09,0.36397350993377486,0
2989,6.84,41.06,1021.04,89.59,0.9231788079470196,0
2990,25.24,71.14,1008.73,79.39,0.19642384105960264,0
2991,30.38,71.58,1010.17,50.45,0.17867549668874183,0
2992,16.91,43.96,1013.32,79.87,0.6039735099337751,0
2993,13.75,41.49,1019.9,88.23,0.645827814569536,0
2994,22.93,58.2,1017.75,54.09,0.3270198675496685,0
2995,6.93,43.13,1018.61,88.31,0.8831788079470195,0
2996,20.04,48.92,1011.14,68.92,0.3659602649006617,0
2997,9.37,42.32,1015.15,82.96,0.7590728476821189,0
2998,20.76,58.18,1007.8,99.22,0.38397350993377444,0
2999,31.17,69.51,1010.51,43.11,0.11496688741721872,0
3000,21.74,70.32,1011.88,85.95,0.2507284768211919,0
3001,13.24,40.83,1007.9,87.53,0.6882119205298016,0
3002,21.28,44.05,1005.69,83.2,0.32185430463576115,0
3003,24.92,63.86,1019.19,59.24,0.27377483443708606,0
3004,9.37,38.56,1016.84,62.07,0.8279470198675494,0
3005,22.03,59.43,1006.88,82.05,0.29986754966887386,0
3006,25.77,65.48,1018.07,51.47,0.27417218543046307,0
3007,23.05,68.67,1006.69,76.43,0.8191592661282948,1
3008,31.05,62.7,1009.35,55.27,0.2835761589403978,0
3009,19.51,66.51,1015.28,80.75,0.3679470198675503,0
3010,22.47,48.6,1002.33,63.23,0.3406622516556297,0
3011,15.37,43.67,1011.9,91.48,0.6353642384105962,0
3012,27.96,68.51,1007.26,63.21,0.1564238410596026,0
3013,24.73,70.72,1009.82,88.79,0.25218543046357667,0
3014,24.43,47.45,1007.68,65.18,0.346887417218543,0
3015,25.64,63.87,1017.14,49.25,0.31894039735099344,0
3016,10.82,39.96,1025.53,95.89,0.6398675496688737,0
3017,6.79,38.5,1012.61,72.46,0.9063576158940396,0
3018,20.41,56.03,1019.94,55.85,0.5037086092715235,0
3019,31.58,66.54,1003.26,54.0,0.1254304635761594,0
3020,22.85,59.15,1014.74,63.92,0.3754966887417224,0
3021,25.41,68.94,1007.21,69.2,0.2210596026490066,0
3022,14.41,40.71,1016.78,69.77,0.6192052980132452,0
3023,3.4,39.64,1011.1,83.43,0.524503311258278,0
3024,28.12,44.89,1009.18,47.14,0.2764238410596027,0
3025,28.07,70.32,1007.17,67.02,0.1328476821192055,0
3026,22.61,54.42,1014.74,75.87,0.4450331125827818,0
3027,22.88,65.48,1017.33,66.26,0.3560264900662249,0
3028,19.24,56.89,1014.29,72.97,0.4288741721854299,0
3029,21.31,58.05,1012.94,88.39,0.3509933774834435,0
3030,24.15,64.63,1020.72,58.06,0.37894039735099305,0
3031,21.62,58.59,1012.93,67.05,0.3398675496688748,0
3032,23.84,49.21,1013.85,50.36,0.35536423841059595,0
3033,19.59,66.54,1012.73,85.84,0.3562913907284768,0
3034,12.75,39.58,1010.8,77.31,0.7046357615894037,0
3035,26.68,68.08,1011.41,67.33,0.169271523178808,0
3036,10.63,40.67,1017.13,66.12,0.8345695364238406,0
3037,20.03,66.86,1013.05,64.59,0.40622516556291366,0
3038,18.78,54.2,1012.05,89.25,0.3679470198675503,0
3039,25.6,56.9,1006.35,81.58,0.2325827814569532,0
3040,21.29,59.04,1012.49,84.23,0.33258278145695375,0
3041,6.04,41.14,1027.8,86.4,0.7964238410596023,0
3042,15.2,39.0,1016.1,72.76,0.5777483443708604,0
3043,19.77,49.39,1019.02,91.03,0.40781456953642437,0
3044,31.98,73.42,1010.66,60.06,0.1581456953642384,0
3045,8.36,40.67,1014.99,73.65,0.45688435605879796,1
3046,8.68,41.82,1032.83,73.62,0.7728476821192052,0
3047,11.64,40.1,1015.5,87.05,0.7541721854304635,0
3048,11.49,44.2,1018.79,91.14,0.7317880794701983,0
3049,26.2,71.14,1007.92,72.95,0.1515231788079472,0
3050,30.51,70.79,1004.55,56.05,0.112980132450331,0
3051,12.49,38.25,1012.61,83.32,0.6671523178807943,0
3052,9.42,41.4,1030.38,87.8,0.6984105960264904,0
3053,28.41,61.47,1008.94,56.56,0.2950993377483444,0
3054,34.66,74.33,1012.0,32.19,0.07456953642384079,0
3055,8.27,40.69,1020.13,86.1,0.8570860927152317,0
3056,25.38,74.67,1016.61,81.34,0.20066225165562912,0
3057,25.65,49.3,1003.73,68.48,0.26211920529801347,0
3058,28.04,74.33,1013.53,48.65,0.16768211920529819,0
3059,21.43,46.97,1013.94,61.25,0.49562913907284756,0
3060,28.25,66.54,1011.02,43.77,0.2570860927152321,0
3061,18.51,58.46,1017.21,88.1,0.3725827814569538,0
3062,6.58,40.67,1020.18,71.07,0.9878145695364235,0
3063,24.49,70.79,1005.51,88.65,0.1361589403973511,0
3064,9.82,41.04,1026.72,77.28,0.7115231788079468,0
3065,18.88,65.94,1010.43,85.54,0.3357615894039734,0
3066,11.53,41.39,1018.39,85.52,0.718278145695364,0
3067,14.69,53.82,1016.54,63.49,0.572980132450331,0
3068,27.33,68.94,1007.04,61.83,0.15496688741721787,0
3069,17.86,50.88,1015.59,88.28,0.4909933774834432,0
3070,31.59,58.9,1003.39,47.6,0.2683443708609268,0
3071,21.13,47.43,1006.97,64.26,0.3784105960264901,0
3072,29.72,71.97,1008.6,79.25,0.14516556291390792,0
3073,29.03,67.79,1010.86,54.03,0.32807947019867534,0
3074,8.94,43.13,1014.82,76.66,0.8393377483443709,0
3075,19.09,43.14,1012.34,45.75,0.5700662251655633,0
3076,23.03,54.42,1014.42,74.98,0.44384105960264897,0
3077,15.15,39.58,1011.94,73.63,0.6161589403973506,0
3078,25.73,66.54,1010.07,55.97,0.2226490066225164,0
3079,32.38,77.24,1007.7,61.15,0.14172185430463546,0
3080,22.69,64.45,1012.82,45.03,0.40251655629139016,0
3081,25.03,57.5,1014.96,62.23,0.387019867549669,0
3082,15.46,42.07,1017.9,81.12,0.5150993377483442,0
3083,22.72,58.82,1012.54,77.72,0.3762913907284773,0
3084,8.53,43.14,1012.25,78.88,0.7923178807947018,0
3085,16.82,41.66,1010.49,63.14,0.6010596026490065,0
3086,19.45,58.95,1017.79,93.46,0.3290066225165562,0
3087,13.72,34.03,1018.57,65.95,0.6488741721854305,0
3088,9.44,39.82,1013.26,91.55,0.8333774834437087,0
3089,22.58,41.54,1013.21,71.33,0.5389403973509932,0
3090,16.36,39.99,1008.91,72.48,0.5594701986754966,0
3091,29.62,71.8,1011.05,63.13,0.24225165562913897,0
3092,26.13,73.21,1002.12,92.02,0.19973509933774825,0
3093,12.02,39.69,1006.05,84.66,0.661059602649007,0
3094,16.02,44.21,1020.97,85.64,0.5596026490066226,0
3095,22.9,49.3,1003.45,80.95,0.28490066225165567,0
3096,18.81,52.08,1004.43,99.6,0.40543046357615875,0
3097,31.26,76.09,1006.66,63.91,0.13377483443708638,0
3098,10.07,40.92,1021.84,84.18,0.6814569536423836,0
3099,15.28,44.58,1016.45,83.07,0.6312582781456957,0
3100,17.29,42.86,1014.38,72.3,0.5829139072847678,0
3101,14.6,39.31,1011.11,72.52,0.5814569536423848,0
3102,18.43,57.76,1016.13,87.34,0.42900662251655586,0
3103,17.3,43.72,1009.64,77.86,0.48066225165562937,0
3104,19.84,56.89,1013.23,78.32,0.3663576158940396,0
3105,29.42,56.9,1006.51,53.6,0.2549668874172184,0
3106,14.04,44.21,1021.93,86.12,0.6407947019867546,0
3107,9.51,40.81,1015.69,82.52,0.7288741721854306,0
3108,30.29,74.16,1008.77,75.23,0.1474172185430458,0
3109,14.55,44.84,1023.83,87.6,0.5944370860927153,0
3110,16.58,38.01,1023.5,60.14,0.5797350993377481,0
3111,33.82,73.03,1013.49,42.17,0.25218543046357667,0
3112,13.73,41.92,1031.01,64.92,1.0948261913197364,1
3113,21.11,43.43,1010.1,62.62,0.3651655629139068,0
3114,24.81,63.94,1018.76,44.51,0.3178807947019866,0
3115,26.44,59.15,1013.35,60.71,-0.04499840854740278,1
3116,31.23,66.75,1017.48,36.55,0.18066225165562866,0
3117,10.15,41.46,1019.56,81.79,0.48318475468195854,1
3118,20.46,66.05,1014.93,78.51,0.44768211920529843,0
3119,21.93,60.84,1018.96,76.8,0.2715231788079473,0
3120,28.08,73.17,1011.19,73.1,0.6212584860556931,1
3121,23.63,60.93,1006.41,83.06,0.26013245033112575,0
3122,14.05,40.69,1015.66,74.39,0.6707284768211919,0
3123,23.91,50.23,1017.25,68.57,0.4655629139072852,0
3124,23.47,51.3,1011.89,74.1,0.37602649006622446,0
3125,19.7,51.3,1014.88,88.1,0.459337748344371,0
3126,28.14,76.86,1000.7,70.17,0.19099337748344336,0
3127,32.16,66.25,1008.17,56.88,0.18860927152317863,0
3128,30.9,73.42,1011.21,65.32,0.17456953642384132,0
3129,11.64,40.22,1010.58,80.84,0.75841059602649,0
3130,19.48,63.09,1019.28,78.04,0.3886092715231788,0
3131,15.89,38.73,1001.45,74.37,0.6026490066225163,0
3132,23.03,59.04,1011.85,81.24,0.3256953642384106,0
3133,15.83,45.01,1013.39,81.9,0.5292715231788083,0
3134,4.31,38.5,1011.75,82.08,0.9623841059602647,0
3135,24.2,68.67,1006.72,78.08,0.31562913907284695,0
3136,24.86,63.47,1011.5,71.78,0.28370860927152286,0
3137,27.77,63.87,1017.97,38.77,0.31523178807946994,0
3138,29.49,70.98,1007.83,79.08,0.18768211920529776,0
3139,20.98,42.23,1012.9,70.7,0.5564238410596021,0
3140,27.16,72.58,1009.24,90.26,0.4714603063553629,1
3141,25.96,68.08,1011.34,71.57,0.1663576158940394,0
3142,11.28,42.44,1014.62,99.78,0.7033112582781458,0
3143,30.36,71.8,1010.9,63.27,0.22701986754966885,0
3144,25.47,65.34,1015.3,50.31,0.17086961294144287,1
3145,27.51,73.77,1002.42,90.88,0.22052980132450362,0
3146,30.02,69.04,1009.68,56.01,0.26794701986754976,0
3147,10.15,41.62,1015.86,97.4,0.5778807947019864,0
3148,28.8,71.77,1006.41,66.03,0.08754966887417215,0
3149,22.36,51.43,1007.47,87.33,0.29496688741721844,0
3150,33.67,80.18,1010.83,60.87,0.15536423841059577,0
3151,8.35,43.52,1022.78,97.34,0.4397621282738885,1
3152,24.12,51.43,1006.55,83.77,0.28119205298013217,0
3153,25.53,71.85,1009.19,74.7,0.14569536423841,0
3154,15.26,41.2,1016.0,76.06,0.6320529801324506,0
3155,15.36,41.66,1012.41,62.32,0.6150993377483438,0
3156,12.73,40.27,1005.68,68.77,0.7331125827814571,0
3157,27.67,71.64,1004.41,78.14,0.1725827814569536,0
3158,26.64,73.56,1004.98,93.31,0.16781456953642415,0
3159,25.09,58.95,1016.99,53.16,0.3046357615894042,0
3160,13.09,43.67,1012.22,91.91,0.717748344370861,0
3161,15.06,41.85,1016.78,88.23,0.6153642384105966,0
3162,30.03,70.02,1010.07,64.2,0.22013245033112572,0
3163,26.85,69.84,1002.84,81.31,0.08370860927152268,0
3164,14.13,43.7,1015.94,80.89,0.6492715231788075,0
3165,12.36,37.73,1021.36,65.45,0.5334217589445662,1
3166,12.91,40.73,1017.66,93.66,0.5874172185430462,0
3167,25.79,63.9,1014.39,60.49,0.2972185430463572,0
3168,17.28,44.92,1024.39,76.08,0.516556291390728,0
3169,15.86,43.02,1012.18,40.33,0.6137748344370859,0
3170,21.95,60.95,1015.22,75.09,0.3989403973509935,0
3171,8.4,38.5,1013.67,69.13,0.8773509933774832,0
3172,26.62,70.36,1005.15,84.99,0.27841059602648954,0
3173,20.56,43.79,1015.85,45.7,0.5543046357615893,0
3174,15.86,49.69,1015.59,87.26,0.5639735099337742,0
3175,31.01,74.16,1010.89,56.52,0.19046357615894038,0
3176,22.49,58.82,1009.73,85.19,0.3158940397350998,0
3177,15.66,43.99,1021.18,88.62,0.6266225165562913,0
3178,11.86,40.55,1019.82,91.45,0.7026490066225168,0
3179,19.12,45.01,1014.0,59.95,0.43682119205297987,0
3180,17.27,44.9,1007.85,78.8,0.44940397350993333,0
3181,20.24,56.65,1020.72,62.9,0.46662251655629117,0
3182,28.18,67.17,1006.84,75.55,0.24145695364238406,0
3183,12.24,41.62,1013.38,90.26,0.5426490066225167,0
3184,6.25,39.04,1019.65,71.27,0.8460927152317881,0
3185,24.27,61.47,1007.84,80.85,0.3761589403973513,0
3186,22.55,69.84,1006.57,76.29,-0.07740249287952028,1
3187,20.76,58.79,1017.22,78.75,0.355099337748344,0
3188,15.33,37.2,1013.4,78.99,0.6165562913907285,0
3189,22.12,63.91,1009.61,90.83,0.3643708609271519,0
3190,16.65,46.18,1010.6,95.69,0.6005298013245035,0
3191,30.37,76.09,1006.95,65.93,0.1953642384105958,0
3192,18.71,53.16,1013.26,82.64,0.4694039735099338,0
3193,12.99,40.55,1007.52,94.15,0.6876821192052978,0
3194,16.8,56.03,1020.65,85.26,0.5523178807947016,0
3195,15.49,39.0,1016.01,71.31,0.556556291390728,0
3196,26.08,52.3,1007.03,63.34,0.29377483443708563,0
3197,24.18,59.92,1009.88,79.54,0.2462251655629144,0
3198,27.63,70.17,1000.42,85.22,0.16158940397350996,0
3199,11.8,45.09,1013.21,89.68,0.6663576158940394,0
3200,20.7,58.16,1016.73,68.19,0.4365562913907288,0
3201,10.5,39.28,1016.55,91.75,0.8034437086092714,0
3202,14.88,41.66,1009.4,67.15,0.6396026490066227,0
3203,28.21,73.06,1008.26,86.29,0.13509933774834426,0
3204,12.82,46.18,1018.53,88.46,0.6066225165562917,0
3205,21.14,58.05,1012.98,87.27,0.39046357615894056,0
3206,4.93,38.44,1015.65,71.47,0.8576158940397347,0
3207,26.25,66.56,1008.29,60.65,0.21245033112582767,0
3208,14.95,42.74,1027.66,66.71,0.5834437086092716,0
3209,21.46,50.59,1016.75,67.14,0.4425165562913911,0
3210,14.35,49.83,1006.39,91.23,0.5600000000000005,0
3211,14.18,53.82,1016.9,64.57,0.5958940397350991,0
3212,16.03,41.23,996.35,82.04,0.5882119205298011,0
3213,29.54,74.99,1005.0,69.69,0.16794701986754923,0
3214,25.26,65.61,1014.43,58.35,0.35867549668874155,0
3215,12.33,37.73,1022.46,59.3,0.6602649006622521,0
3216,24.67,61.5,1009.06,72.77,0.22662251655629184,0
3217,20.45,48.41,1010.81,86.7,0.32357615894039693,0
3218,20.39,64.15,1021.31,62.35,0.49152317880794705,0
3219,27.57,69.84,1004.91,68.37,0.0839735099337755,0
3220,16.58,46.18,1010.4,96.29,0.572847682119205,0
3221,25.18,69.23,1013.26,57.45,0.24450331125827862,0
3222,21.27,57.5,1014.53,80.76,0.43814569536423775,0
3223,22.93,51.19,1009.3,82.8,0.3087417218543047,0
3224,15.09,44.34,1019.46,60.49,0.6429139072847683,0
3225,15.49,40.89,1007.16,82.16,0.597483443708609,0
3226,27.66,69.75,1009.71,84.27,0.25059602649006596,0
3227,21.99,58.96,1014.09,61.3,0.4386754966887416,0
3228,28.57,62.26,1010.75,62.12,0.22715231788079482,0
3229,14.87,41.76,1022.26,78.21,0.7168283178708268,1
3230,7.14,41.22,1016.6,97.09,0.20291390728476788,0
3231,24.94,63.94,1012.72,73.71,0.24225165562913897,0
3232,10.17,41.17,1018.58,87.72,0.7652980132450331,0
3233,25.18,56.89,1012.26,64.46,0.2935099337748346,0
3234,22.75,58.79,1011.44,84.47,0.3365562913907283,0
3235,26.33,61.41,1011.9,52.1,0.4308609271523185,0
3236,13.0,39.85,1012.57,61.56,0.7609271523178807,0
3237,22.2,51.19,1009.2,82.95,0.3348344370860925,0
3238,20.05,42.48,1012.29,85.09,0.4867549668874167,0
3239,15.85,42.28,1007.4,82.12,0.6230463576158938,0
3240,27.95,77.54,1010.12,78.97,0.1912582781456953,0
3241,27.22,66.48,1004.59,52.66,0.20927152317880804,0
3242,14.19,39.52,1018.34,77.25,0.620927152317881,0
3243,18.97,43.43,1012.72,75.69,0.4362913907284769,0
